time,phase,posX,posY,posZ,rotX,rotY,rotZ
0,0,0.1654796,1.488051,-1.149158,2.783074,178.0773,0.1900648
0.01412201,0,0.1659198,1.488142,-1.148947,2.788581,178.0476,0.1696801
0.02883911,0,0.1663317,1.48818,-1.148728,2.756829,178.0218,0.163462
0.04187012,0,0.1668076,1.488203,-1.148555,2.718333,178.0069,0.1671173
0.05667877,0,0.1672349,1.488197,-1.148349,2.697384,177.9807,0.1790224
0.07016754,0,0.1677074,1.488217,-1.148118,2.686374,177.9684,0.1866456
0.08322144,0,0.1681046,1.488282,-1.147812,2.690965,177.94,0.1904455
0.09791565,0,0.1685443,1.4883,-1.147531,2.677213,177.9239,0.2028202
0.1120911,0,0.1690182,1.488485,-1.147313,2.675526,177.9093,0.2097788
0.1255188,0,0.1694593,1.488627,-1.147121,2.639359,177.8846,0.2233764
0.1388626,0,0.1699052,1.488723,-1.146877,2.601181,177.8632,0.2107669
0.1536407,0,0.1703515,1.488771,-1.146637,2.577003,177.8371,0.2079779
0.1673965,0,0.1707506,1.488767,-1.146333,2.575129,177.7891,0.1940425
0.180748,0,0.171225,1.488622,-1.146107,2.581325,177.7677,0.177169
0.1949692,0,0.1716227,1.488625,-1.145853,2.621965,177.7211,0.157599
0.2090454,0,0.1720462,1.488659,-1.145594,2.618103,177.68,0.1635859
0.2222519,0,0.1724758,1.488799,-1.145346,2.621819,177.6368,0.1612358
0.2368622,0,0.1729116,1.488778,-1.145135,2.604253,177.614,0.1583598
0.2512054,0,0.1733074,1.488744,-1.144879,2.61179,177.5863,0.1671511
0.2645798,0,0.1737227,1.488727,-1.144607,2.648311,177.5648,0.1715696
0.277771,0,0.1741299,1.488655,-1.144277,2.698819,177.5515,0.1700991
0.2922745,0,0.1745882,1.488565,-1.14392,2.783129,177.548,0.1769938
0.3066864,0,0.1749897,1.488474,-1.143579,2.859021,177.5331,0.1846569
0.3197327,0,0.1753645,1.488413,-1.143238,2.913554,177.5347,0.2018093
0.3339005,0,0.1757369,1.488299,-1.142896,2.950319,177.5409,0.2393846
0.3481598,0,0.1761403,1.488276,-1.142478,2.987349,177.5326,0.2627741
0.3614883,0,0.1766076,1.488197,-1.142065,3.015219,177.548,0.2856855
0.37603,0,0.1770501,1.488132,-1.141597,3.041718,177.5462,0.2704259
0.3897629,0,0.1774392,1.488051,-1.14113,3.043395,177.5143,0.2737501
0.4029694,0,0.1779813,1.48813,-1.140669,3.055863,177.4978,0.281608
0.4175415,0,0.1785001,1.488331,-1.140213,3.013953,177.4482,0.2743281
0.4315796,0,0.17909,1.488417,-1.139705,2.954175,177.4062,0.201943
0.4454651,0,0.1796665,1.488425,-1.139161,2.916467,177.3741,0.1392359
0.4589539,0,0.1801824,1.488369,-1.138582,2.890077,177.3259,0.1060933
0.4732742,0,0.1807794,1.488369,-1.137931,2.913609,177.2879,0.0914645
0.4872589,0,0.1813745,1.488439,-1.137258,2.931609,177.2394,0.06977884
0.5006104,0,0.1819286,1.488509,-1.136621,2.91539,177.2035,0.07208522
0.5150375,0,0.1825003,1.488615,-1.136034,2.86919,177.2002,0.04714056
0.5291824,0,0.1829848,1.488747,-1.135376,2.814143,177.2182,-0.008880615
0.5425568,0,0.1834149,1.488845,-1.134659,2.756155,177.281,-0.08343506
0.5567551,0,0.1838031,1.488874,-1.133909,2.69611,177.3906,-0.1522827
0.571228,0,0.1841044,1.488982,-1.133142,2.644258,177.5567,-0.2362061
0.5849075,0,0.1843114,1.489109,-1.132337,2.583453,177.7437,-0.3486633
0.5981979,0,0.1844635,1.489231,-1.131496,2.515379,177.9722,-0.4221497
0.6127167,0,0.1847763,1.48931,-1.130624,2.461827,178.2515,-0.543396
0.6264191,0,0.1849723,1.489407,-1.12962,2.433622,178.4743,-0.5921936
0.6398087,0,0.1851434,1.48951,-1.128604,2.404449,178.6934,-0.6073914
0.6542511,0,0.1853575,1.489617,-1.127522,2.367821,178.9043,-0.6296082
0.6684341,0,0.1855941,1.489783,-1.126431,2.333472,179.1133,-0.6436157
0.6814117,0,0.185883,1.490003,-1.125303,2.288916,179.3016,-0.6469727
0.6967621,0,0.1862492,1.490231,-1.124149,2.243237,179.4888,-0.6401367
0.7102661,0,0.1865577,1.490332,-1.12282,2.181446,179.637,-0.6315002
0.7232437,0,0.1868643,1.490387,-1.121367,2.124795,179.7378,-0.5835876
0.7376022,0,0.1873178,1.490426,-1.119948,2.04727,179.7897,-0.5272522
0.7516785,0,0.187911,1.490577,-1.118557,1.971773,179.8143,-0.4769592
0.7656555,0,0.1886229,1.490875,-1.11719,1.871756,179.8211,-0.444397
0.7789764,0,0.189425,1.491237,-1.115758,1.749942,179.7972,-0.412262
0.7937698,0,0.1902938,1.491452,-1.114281,1.617004,179.7521,-0.3996582
0.807663,0,0.1910438,1.49167,-1.112661,1.476707,179.683,-0.41745
0.8207397,0,0.1917906,1.492072,-1.111073,1.289031,179.6557,-0.4337463
0.8352356,0,0.1925029,1.492638,-1.109455,1.038397,179.6625,-0.4358826
0.8491898,0,0.1931138,1.493224,-1.107749,0.7153062,179.6765,-0.4563904
0.8625336,0,0.1937279,1.493768,-1.105932,0.3729529,179.7015,-0.4637756
0.8774033,0,0.1943173,1.494382,-1.104039,0.02053079,179.7368,-0.4963074
0.891243,0,0.1948952,1.495145,-1.102134,-0.3750305,179.8029,-0.5653076
0.9052887,0,0.1953573,1.495866,-1.100008,-0.8024292,179.8876,-0.6288452
0.9183426,0,0.1957187,1.496632,-1.097573,-1.229797,179.9785,-0.7313538
0.9325943,0,0.1960339,1.497498,-1.095234,-1.675049,-179.9167,-0.8280029
0.9467087,0,0.19631,1.498432,-1.093011,-2.162048,-179.8073,-0.9128723
0.9598999,0,0.1965484,1.499431,-1.090781,-2.694214,-179.6895,-0.9673157
0.9746628,0,0.1965007,1.500323,-1.088042,-3.251923,-179.5825,-1.014801
0.9888,0,0.1961965,1.500906,-1.084939,-3.774323,-179.5146,-1.069489
1.002319,0,0.1959433,1.501341,-1.081818,-4.209656,-179.4352,-1.127228
1.016647,0,0.1958732,1.50186,-1.078978,-4.613129,-179.3817,-1.160492
1.030281,0,0.1957621,1.502493,-1.076105,-5.045776,-179.3425,-1.173462
1.043625,0,0.1954798,1.503047,-1.072909,-5.493958,-179.3369,-1.192932
1.057899,0,0.1950779,1.503515,-1.069492,-5.861908,-179.356,-1.228271
1.071793,0,0.19456,1.503909,-1.066002,-6.141388,-179.3856,-1.254883
1.085823,0,0.1939835,1.504324,-1.062448,-6.366455,-179.3907,-1.337006
1.098915,0,0.1932797,1.504876,-1.058806,-6.635834,-179.3862,-1.410339
1.113815,0,0.192326,1.505461,-1.054884,-6.952332,-179.397,-1.475952
1.127556,0,0.1912722,1.505921,-1.050802,-7.285095,-179.4108,-1.555725
1.140907,0,0.190083,1.506294,-1.046592,-7.569672,-179.421,-1.633911
1.15506,0,0.1887603,1.506811,-1.042357,-7.825653,-179.4357,-1.693054
1.169212,0,0.1873097,1.507521,-1.038034,-8.097839,-179.4451,-1.745056
1.182739,0,0.1857376,1.508151,-1.033581,-8.431671,-179.4821,-1.796234
1.196999,0,0.1841187,1.508708,-1.028993,-8.743835,-179.5146,-1.892731
1.21106,0,0.1823411,1.509115,-1.024422,-9.053467,-179.5593,-1.99292
1.225021,0,0.1804247,1.509366,-1.019778,-9.331879,-179.6138,-2.075195
1.238075,0,0.1783371,1.509602,-1.014983,-9.566254,-179.6875,-2.155762
1.252502,0,0.1761236,1.509876,-1.009978,-9.747162,-179.7723,-2.235138
1.26664,0,0.1737613,1.510104,-1.004936,-9.920074,-179.8586,-2.334961
1.279823,0,0.1712899,1.510237,-0.9999964,-10.12039,-179.9315,-2.462067
1.294281,0,0.1687326,1.510226,-0.9949923,-10.3338,179.9849,-2.598877
1.308434,0,0.1661739,1.510143,-0.9899035,-10.50366,179.9103,-2.759979
1.32151,0,0.1635346,1.509996,-0.9846883,-10.63751,179.7941,-2.916656
1.336227,0,0.1608042,1.50965,-0.9794121,-10.74936,179.6875,-3.066711
1.350029,0,0.1579051,1.509139,-0.9740806,-10.85669,179.5955,-3.245209
1.363358,0,0.1548371,1.508648,-0.9686577,-10.97079,179.5124,-3.368195
1.377922,0,0.1516905,1.508166,-0.9629023,-11.10248,179.4242,-3.449066
1.392357,0,0.1484637,1.507372,-0.9570878,-11.20493,179.2869,-3.509552
1.406273,0,0.1451773,1.506652,-0.951364,-11.21494,179.1351,-3.516571
1.418907,0,0.1418724,1.506214,-0.9456854,-11.23907,178.975,-3.536011
1.433731,0,0.1385235,1.505442,-0.9400373,-11.30325,178.8126,-3.560883
1.447685,0,0.1353006,1.504243,-0.9343112,-11.3129,178.6309,-3.570251
1.460785,0,0.1320696,1.503457,-0.9285889,-11.18735,178.4393,-3.544159
1.475342,0,0.1286292,1.503515,-0.922914,-11.11374,178.2276,-3.512634
1.489723,0,0.1252541,1.503568,-0.9173872,-11.18015,178.0413,-3.54126
1.502785,0,0.12183,1.503197,-0.9118888,-11.33649,177.8703,-3.543915
1.517128,0,0.1185612,1.502603,-0.9062495,-11.48108,177.7341,-3.507965
1.531235,0,0.115355,1.501908,-0.9004765,-11.55292,177.5652,-3.463501
1.545326,0,0.1123204,1.501214,-0.8947115,-11.54367,177.3865,-3.46051
1.558342,0,0.1093378,1.500742,-0.8888068,-11.48608,177.2212,-3.460602
1.572762,0,0.1065459,1.500208,-0.8828428,-11.46179,177.0989,-3.483215
1.586937,0,0.1040277,1.49974,-0.8767552,-11.43359,177.0072,-3.535797
1.600014,0,0.1016345,1.499645,-0.8705957,-11.37497,176.9149,-3.592712
1.614677,0,0.09935186,1.500037,-0.8644819,-11.3465,176.8579,-3.626984
1.6287,0,0.09713028,1.500744,-0.858243,-11.37192,176.8079,-3.60907
1.641769,0,0.09502075,1.501575,-0.8518414,-11.46408,176.786,-3.561493
1.656273,0,0.09313772,1.501995,-0.8451209,-11.52994,176.7627,-3.457184
1.670181,0,0.09139726,1.502204,-0.8380418,-11.46036,176.7392,-3.388916
1.683777,0,0.08991621,1.502389,-0.8307514,-11.2478,176.7681,-3.42041
1.698372,0,0.08853767,1.50266,-0.8232546,-10.95313,176.836,-3.430023
1.712372,0,0.08730219,1.503201,-0.815613,-10.78888,176.8998,-3.342529
1.725853,0,0.0862417,1.503664,-0.8078172,-10.76096,176.9364,-3.167419
1.739212,0,0.08539865,1.504176,-0.7999437,-10.85611,176.9316,-2.939606
1.753555,0,0.08464573,1.505145,-0.7919791,-11.04651,176.8766,-2.732544
1.767677,0,0.0840225,1.506247,-0.7839212,-11.33081,176.8128,-2.564209
1.780991,0,0.08364389,1.507351,-0.7758305,-11.65179,176.7693,-2.480865
1.795784,0,0.08329437,1.508218,-0.7676003,-11.97046,176.7255,-2.375763
1.809631,0,0.08309839,1.508966,-0.7592466,-12.28604,176.6895,-2.310486
1.822723,0,0.08293865,1.509601,-0.7508113,-12.57303,176.6406,-2.220886
1.837425,0,0.08283279,1.510161,-0.7422476,-12.8136,176.5829,-2.073883
1.851318,0,0.08284519,1.51059,-0.733423,-13.00131,176.5318,-1.902954
1.865181,0,0.08301447,1.510893,-0.7245877,-13.17191,176.5047,-1.768982
1.878403,0,0.08325718,1.510939,-0.7158632,-13.31931,176.4918,-1.654266
1.893265,0,0.08354328,1.510792,-0.7071323,-13.48135,176.4732,-1.559357
1.907082,0,0.08402727,1.510622,-0.6983619,-13.66409,176.4589,-1.490173
1.920113,0,0.08452699,1.510623,-0.6895545,-13.93365,176.4293,-1.451141
1.934593,0,0.08513878,1.510691,-0.6807833,-14.28653,176.4034,-1.453766
1.948654,0,0.08590601,1.510686,-0.6720307,-14.64709,176.3803,-1.499481
1.962387,0,0.08679578,1.510419,-0.6633065,-15.00137,176.3274,-1.545044
1.976837,0,0.08772609,1.510164,-0.6543252,-15.29266,176.2441,-1.644135
1.99041,0,0.0886359,1.509646,-0.64521,-15.5553,176.1929,-1.765839
2.003548,0,0.08952711,1.508937,-0.6361747,-15.76797,176.2128,-1.936676
2.018677,0,0.09030531,1.508412,-0.6272624,-15.93283,176.2824,-2.073822
2.032372,0,0.09111974,1.508645,-0.6183748,-16.0892,176.3868,-2.252594
2.046387,0,0.09195516,1.509673,-0.6094275,-16.35321,176.5121,-2.43158
2.060013,0,0.09275482,1.510795,-0.6005704,-16.70435,176.6318,-2.597534
2.07399,0,0.09350584,1.511759,-0.5918164,-17.05432,176.7289,-2.717987
2.089363,0,0.09411857,1.512467,-0.5830865,-17.34528,176.8062,-2.800537
2.101456,0,0.09453628,1.512708,-0.5742974,-17.53894,176.8586,-2.813751
2.115906,0,0.09485672,1.512603,-0.5654221,-17.59183,176.9137,-2.780304
2.129395,0,0.09509704,1.512394,-0.556591,-17.54614,176.9429,-2.699432
2.142868,0,0.09532354,1.51212,-0.5479169,-17.47845,176.9325,-2.650421
2.157204,0,0.09549139,1.511893,-0.5394335,-17.42401,176.9023,-2.650116
2.171288,0,0.09550998,1.511435,-0.5310202,-17.38705,176.884,-2.651855
2.185211,0,0.0954375,1.511591,-0.5225768,-17.12701,176.8137,-2.703613
2.198494,0,0.09516618,1.512638,-0.5141306,-16.87622,176.7663,-2.779633
2.212906,0,0.09485815,1.513933,-0.5056987,-16.6676,176.7038,-2.88385
2.227074,0,0.09445951,1.513991,-0.4975433,-16.3877,176.63,-2.87439
2.240204,0,0.09374569,1.513455,-0.4891371,-15.83157,176.5104,-2.742737
2.254761,0,0.09273098,1.512946,-0.4804203,-15.02094,176.3837,-2.469604
2.268822,0,0.0915427,1.512526,-0.471559,-14.19974,176.2688,-2.275482
2.282234,0,0.09025238,1.511909,-0.4627068,-13.43008,176.1995,-2.208069
2.2966,0,0.08889387,1.511328,-0.4538707,-12.86902,176.2308,-2.273621
2.311455,0,0.08753059,1.511179,-0.4450321,-12.50473,176.2866,-2.441956
2.324776,0,0.08605573,1.511437,-0.4362113,-12.48251,176.3243,-2.664581
2.3377,0,0.08447359,1.511889,-0.4274611,-12.73035,176.3476,-2.919159
2.35218,0,0.08274791,1.512485,-0.4187565,-13.17194,176.3301,-3.124664
2.366364,0,0.08091257,1.512985,-0.4100616,-13.6246,176.2564,-3.262939
2.379539,0,0.07910297,1.513404,-0.4012587,-13.9935,176.1949,-3.351379
2.394058,0,0.0771694,1.513496,-0.3925256,-14.25165,176.0878,-3.297455
2.408134,0,0.07512186,1.51334,-0.3838222,-14.33914,175.9575,-3.22171
2.421783,0,0.07299278,1.512794,-0.375189,-14.28595,175.8251,-3.15152
2.436279,0,0.07075212,1.511934,-0.3665929,-14.07791,175.7005,-3.090424
2.449921,0,0.06853531,1.510671,-0.3580999,-13.77756,175.5873,-3.044464
2.463043,0,0.06621502,1.509445,-0.3496642,-13.37488,175.4556,-3.001587
2.477753,0,0.06374738,1.508099,-0.3413696,-12.94888,175.2782,-2.941345
2.491653,0,0.06124112,1.506338,-0.3332438,-12.44421,175.1029,-2.886597
2.505753,0,0.05865476,1.504363,-0.3251474,-11.88342,174.929,-2.848511
2.518776,0,0.05603692,1.502338,-0.3171014,-11.28387,174.7811,-2.831268
2.53344,0,0.05337569,1.500471,-0.3091445,-10.65442,174.6459,-2.802277
2.547554,0,0.05057666,1.498556,-0.301301,-10.11914,174.4859,-2.766266
2.560829,0,0.04770181,1.496592,-0.2934909,-9.614563,174.3583,-2.705078
2.5755,0,0.04486129,1.494423,-0.2857313,-9.129547,174.2665,-2.629547
2.589424,0,0.04200551,1.492604,-0.278008,-8.643219,174.2135,-2.559448
2.602623,0,0.03915021,1.491205,-0.270276,-8.206177,174.1872,-2.490814
2.617241,0,0.03625629,1.490976,-0.2627225,-7.75473,174.1721,-2.414795
2.631256,0,0.0333018,1.49147,-0.2551741,-7.523712,174.1745,-2.325348
2.645294,0,0.03053281,1.491393,-0.2478466,-7.403473,174.2059,-2.306427
2.658417,0,0.02762029,1.491082,-0.240272,-7.183228,174.2615,-2.233124
2.673172,0,0.02468631,1.490895,-0.2324643,-6.862427,174.391,-2.149475
2.687172,0,0.02186105,1.490715,-0.2244446,-6.372803,174.6288,-2.160339
2.700195,0,0.01910779,1.490483,-0.2162203,-5.768127,174.9674,-2.203369
2.714607,0,0.01654193,1.49016,-0.2077927,-5.093475,175.3815,-2.310944
2.728851,0,0.01410434,1.489753,-0.1992182,-4.423279,175.835,-2.404358
2.74189,0,0.0118098,1.489439,-0.1905062,-3.778748,176.3086,-2.466705
2.756783,0,0.009595369,1.489323,-0.181647,-3.168121,176.7357,-2.443085
2.770706,0,0.007570718,1.489395,-0.1725154,-2.644073,177.1124,-2.336426
2.783806,0,0.005738233,1.489616,-0.1631031,-2.22287,177.406,-2.10611
2.798561,0,0.004136537,1.490159,-0.153634,-1.91687,177.6034,-1.844299
2.812592,0,0.002691244,1.490709,-0.1441536,-1.744049,177.6857,-1.601868
2.826752,0,0.001503919,1.491307,-0.1346231,-1.701508,177.7123,-1.405396
2.839783,0,0.0004796731,1.492001,-0.1249723,-1.718018,177.705,-1.275604
2.854073,0,-0.0003443015,1.492545,-0.1152225,-1.752258,177.7202,-1.201721
2.86805,0,-0.0009789718,1.493075,-0.1053023,-1.759735,177.7206,-1.16626
2.881363,0,-0.001412417,1.493699,-0.09537745,-1.790039,177.7004,-1.153809
2.896004,0,-0.001819636,1.494252,-0.0853405,-1.823975,177.6204,-1.117188
2.910164,0,-0.001991297,1.494711,-0.07528067,-1.854492,177.5415,-1.040405
2.923325,0,-0.002053286,1.494873,-0.0651207,-1.850067,177.4314,-0.9354858
2.937729,0,-0.002074267,1.494653,-0.05473948,-1.83371,177.3108,-0.8360596
