time,phase,posX,posY,posZ,rotX,rotY,rotZ,forX,forY,forZ,miss,out
0,0,-0.05591568,1.500695,0.2670273,-7.887756,-0.487915,-0.2735901,-0.008434876,0.1372327,0.9905029,0,0
0.01525879,0,-0.05633638,1.500555,0.2660093,-7.808655,-0.4715576,-0.286438,-0.00815368,0.135865,0.9906938,0,0
0.03118896,0,-0.05663484,1.500562,0.2650465,-7.752319,-0.4855042,-0.2442017,-0.008396029,0.1348911,0.9908249,0,0
0.046875,0,-0.05739344,1.50078,0.2632439,-7.737335,-0.4916382,-0.2052002,-0.008502245,0.1346321,0.9908592,0,0
0.06274414,0,-0.05784299,1.500941,0.2623948,-7.790131,-0.4845581,-0.1813965,-0.008378863,0.1355447,0.9907358,0,0
0.078125,0,-0.05864359,1.501304,0.2605984,-7.878265,-0.4836426,-0.1311646,-0.008361628,0.1370688,0.9905263,0,0
0.09405518,0,-0.05907085,1.501546,0.259597,-7.947754,-0.4889221,-0.1145325,-0.008451038,0.13827,0.9903585,0,0
0.1098022,0,-0.06004199,1.501754,0.2575294,-8.013824,-0.4811401,-0.1051025,-0.008315176,0.1394119,0.9901996,0,0
0.1256104,0,-0.06055924,1.501754,0.2564005,-7.997406,-0.4576416,-0.1269226,-0.007909523,0.1391281,0.9902428,0,0
0.1418457,0,-0.06104489,1.501867,0.2552041,-7.954803,-0.4407043,-0.120636,-0.007617573,0.1383921,0.9903482,0,0
0.1582642,0,-0.06210613,1.502004,0.2528877,-7.970093,-0.381958,-0.1021729,-0.006602018,0.1386562,0.9903186,0,0
0.1738281,0,-0.06262404,1.502148,0.2517032,-8.031158,-0.3346558,-0.08306885,-0.005783721,0.1397114,0.9901754,0,0
0.1896973,0,-0.06373128,1.502233,0.2491941,-8.137878,-0.2493286,-0.05136108,-0.004307724,0.1415556,0.9899209,0,0
0.2057495,0,-0.06432625,1.502293,0.2477562,-8.16098,-0.208252,-0.03295898,-0.003597874,0.1419548,0.9898666,0,0
0.2219849,0,-0.06551667,1.502248,0.244749,-8.109344,-0.1397095,-0.007720947,-0.00241389,0.1410629,0.9899977,0,0
0.2380981,0,-0.06615051,1.502185,0.2431228,-8.018616,-0.08752441,-0.0307312,-0.001512568,0.139495,0.9902216,0,0
0.2541504,0,-0.06745144,1.502176,0.2398865,-7.97171,0.0325576,-0.08639526,0.0005627461,0.138684,0.9903365,0,0
0.270874,0,-0.06822234,1.502218,0.2382106,-7.994476,0.1360586,-0.1612244,0.00235159,0.1390778,0.9902787,0,0
0.2869263,0,-0.06958326,1.502202,0.2347102,-8.05719,0.2741718,-0.2228394,0.004737947,0.1401615,0.9901173,0,0
0.3043823,0,-0.07037281,1.502273,0.2327995,-8.080231,0.3641671,-0.2685547,0.006292772,0.1405597,0.9900522,0,0
0.3203125,0,-0.07180064,1.502307,0.2289018,-8.1362,0.5357144,-0.3200378,0.009255734,0.1415265,0.9898912,0,0
0.3375244,0,-0.07260703,1.502047,0.2268597,-8.22226,0.6538049,-0.3890686,0.01129351,0.1430133,0.9896563,0,0
0.3538818,0,-0.07420721,1.501602,0.2226529,-8.26059,0.8681098,-0.4598999,0.0149936,0.1436756,0.9895113,0,0
0.3709106,0,-0.0749932,1.501277,0.2203817,-8.24942,0.9807957,-0.4776001,0.01694017,0.1434825,0.9895079,0,0
0.3867188,0,-0.07583564,1.501194,0.2181947,-8.245056,1.107892,-0.4754944,0.01913531,0.143407,0.9894788,0,0
0.4033813,0,-0.07743453,1.500899,0.2138249,-8.31546,1.308417,-0.5023499,0.02259413,0.1446231,0.9892288,0,0
0.4193115,0,-0.07821482,1.500789,0.2115061,-8.335724,1.387857,-0.4849854,0.02396443,0.1449729,0.9891454,0,0
0.4356079,0,-0.07962533,1.500495,0.2068376,-8.403137,1.545478,-0.4112244,0.02668086,0.1461374,0.9889044,0,0
0.4514771,0,-0.08016617,1.500133,0.2042503,-8.438965,1.589723,-0.3701477,0.02744197,0.1467558,0.988792,0,0
0.4671021,0,-0.08131864,1.499611,0.1990704,-8.499023,1.706462,-0.2945557,0.02945196,0.1477928,0.9885798,0,0
0.4833984,0,-0.08185124,1.499301,0.1962797,-8.595306,1.762645,-0.3284912,0.03041365,0.1494544,0.9883007,0,0
0.4994507,0,-0.08275642,1.498618,0.1905853,-8.75061,1.891955,-0.3509216,0.03263055,0.1521339,0.9878211,0,0
0.515564,0,-0.0830122,1.498504,0.1876144,-8.854706,1.944128,-0.3447266,0.03352059,0.1539291,0.9875131,0,0
0.5316162,0,-0.0830765,1.498649,0.1845471,-8.965027,1.949606,-0.2997742,0.03360488,0.1558317,0.9872118,0,0
0.5479736,0,-0.08317689,1.498611,0.1782116,-9.119263,1.986164,-0.1824646,0.03422011,0.1584898,0.9867674,0,0
0.5641479,0,-0.0829105,1.498314,0.1745765,-9.060242,1.961596,-0.08999634,0.03380256,0.1574726,0.9869447,0,0
0.5803833,0,-0.08236905,1.497604,0.1672086,-8.879272,1.962156,0.02777242,0.03382905,0.1543531,0.9874364,0,0
0.5961304,0,-0.08182507,1.497335,0.1630489,-8.547241,1.927379,0.06239167,0.03325924,0.1486246,0.9883342,0,0
