time,phase,posX,posY,posZ,rotX,rotY,rotZ,forX,forY,forZ,miss,out
0,0,-0.06440681,1.502979,-0.1373409,-1.999237,0.07830296,0.7987,0.001365812,0.03488611,0.9993904,0,0
0.01541138,0,-0.06454127,1.502973,-0.1373644,-2.000153,0.08642289,0.7445583,0.001507444,0.03490225,0.9993896,0,0
0.03091812,0,-0.06477766,1.503049,-0.1374315,-1.982758,0.07090151,0.7451399,0.001236724,0.03459868,0.9994005,0,0
0.04785538,0,-0.06495026,1.503114,-0.137482,-1.973724,0.06690153,0.7676498,0.001166959,0.03444101,0.999406,0,0
0.06336594,0,-0.06512611,1.503087,-0.1375764,-1.935211,0.0546556,0.8070149,0.000953376,0.03376963,0.9994292,0,0
0.07872772,0,-0.06543856,1.502954,-0.1377614,-1.874634,0.0814285,0.8522143,0.001420434,0.03271289,0.9994638,0,0
0.0939064,0,-0.0656197,1.502824,-0.1379081,-1.848175,0.1047699,0.8891509,0.001827627,0.03225117,0.9994781,0,0
0.108551,0,-0.06596511,1.502717,-0.1381963,-1.821747,0.1226963,0.9548926,0.00214037,0.03179009,0.9994923,0,0
0.1254501,0,-0.06616327,1.502752,-0.1384155,-1.816803,0.1462868,0.9807995,0.002551901,0.03170376,0.9994941,0,0
0.140976,0,-0.06665251,1.50312,-0.1389221,-1.843262,0.1695919,1.014877,0.002958401,0.03216523,0.9994782,0,0
0.1574059,0,-0.06693178,1.503213,-0.1392232,-1.853058,0.1811448,1.012727,0.003159915,0.03233623,0.9994721,0,0
0.1714172,0,-0.0671792,1.503285,-0.1395488,-1.844025,0.1749172,1.028931,0.003051294,0.03217892,0.9994774,0,0
0.1883583,0,-0.06775368,1.503584,-0.1401993,-1.83374,0.1814728,1.044678,0.003165671,0.03199923,0.9994829,0,0
0.2043533,0,-0.06806612,1.503617,-0.1405665,-1.858032,0.1727176,1.049168,0.003012902,0.03242316,0.9994697,0,0
0.2202911,0,-0.06873,1.503736,-0.1413081,-1.901428,0.153128,1.03992,0.002671114,0.03318033,0.9994458,0,0
0.236145,0,-0.06909917,1.503825,-0.1417253,-1.961975,0.1402746,1.037244,0.002446816,0.03423605,0.9994108,0,0
0.2510414,0,-0.06986142,1.50394,-0.1426752,-2.025269,0.09487419,1.059148,0.001654832,0.03534025,0.999374,0,0
0.268055,0,-0.07028357,1.503963,-0.143246,-2.013824,0.08170899,1.094327,0.00142521,0.03514042,0.9993814,0,0
0.2840271,0,-0.07115461,1.503973,-0.1444549,-1.972717,0.04571737,1.110334,0.0007974457,0.03442375,0.999407,0,0
0.3011818,0,-0.07167196,1.504061,-0.1451593,-1.924438,0.02876613,1.115996,0.0005017805,0.03358141,0.9994358,0,0
0.3175316,0,-0.07271304,1.504196,-0.1465493,-1.92511,-0.007904053,1.143984,-0.0001380493,0.03359317,0.9994356,0,0
0.3340073,0,-0.07323874,1.5043,-0.1473955,-1.93335,-0.05554199,1.149777,-0.0009687252,0.03373683,0.9994303,0,0
0.3506203,0,-0.07434079,1.504399,-0.1491554,-1.906677,-0.1129456,1.144703,-0.001970155,0.03327162,0.9994444,0,0
0.3678551,0,-0.07495876,1.504414,-0.1501764,-1.856842,-0.131073,1.120825,-0.002286689,0.03240251,0.9994723,0,0
0.3839836,0,-0.07556447,1.504435,-0.1512891,-1.806366,-0.1447754,1.093194,-0.00252545,0.03152157,0.9994999,0,0
0.3999481,0,-0.07679585,1.50461,-0.1534636,-1.760925,-0.1706848,1.065389,-0.002977837,0.03072895,0.9995233,0,0
0.4165039,0,-0.07748165,1.504794,-0.1546153,-1.776093,-0.1662292,1.054543,-0.002899628,0.03099346,0.9995154,0,0
0.4305,0,-0.07888265,1.504835,-0.1570581,-1.782043,-0.1598511,1.029888,-0.002788506,0.03109731,0.9995125,0,0
0.4478416,0,-0.07962584,1.504749,-0.1585244,-1.742218,-0.1446838,0.9944646,-0.002523897,0.03040301,0.9995345,0,0
0.4635315,0,-0.08109672,1.504684,-0.1614642,-1.658722,-0.1223145,0.9681571,-0.00213363,0.02894595,0.9995787,0,0
0.4796066,0,-0.08191957,1.504814,-0.163085,-1.589264,-0.07940674,0.9316416,-0.001385605,0.0277343,0.9996144,0,0
0.4952431,0,-0.08277028,1.50492,-0.1647367,-1.572327,-0.04400635,0.8942254,-0.0007680014,0.02743891,0.9996232,0,0
0.5102463,0,-0.08448084,1.504849,-0.1681867,-1.523834,0.02266655,0.8349525,0.000395466,0.02659294,0.9996462,0,0
0.527092,0,-0.08537397,1.504646,-0.1701042,-1.473389,0.06851798,0.801658,0.001195469,0.02571276,0.9996687,0,0
0.5430107,0,-0.08723631,1.504401,-0.1740871,-1.362732,0.1759896,0.7567741,0.003070724,0.02378205,0.9997125,0,0
