time,phase,posX,posY,posZ,rotX,rotY,rotZ
0,0,-0.01095009,-0.2102261,0.1626187,-0.8327637,18.00846,4.632283
0.05182719,0,-0.01097268,-0.2101613,0.1624455,-0.8328857,17.98175,4.60719
0.1026564,0,-0.01107961,-0.2099809,0.1623562,-0.8898621,17.91375,4.693488
0.1518133,0,-0.0110831,-0.2100814,0.1625308,-0.8405457,17.96187,4.660659
0.2511017,0,-0.01101869,-0.210139,0.1627087,-0.7509155,17.91189,4.575004
0.3429375,0,-0.01106588,-0.2099074,0.1630377,-0.3636169,17.84565,4.55199
0.3768148,0,-0.01155268,-0.2080333,0.1635069,0.1486078,18.53802,5.084004
0.4256368,0,-0.01101473,-0.2062943,0.1643757,0.8285996,18.69157,5.054058
0.4736938,0,-0.01001979,-0.2036604,0.1658963,2.336456,19.5979,5.015387
0.5223475,0,-0.01051851,-0.2013147,0.1668053,2.984571,20.52915,5.875443
0.5539312,0,-0.009681519,-0.1989322,0.1681615,3.691107,20.92014,5.772283
0.5986619,0,-0.009421038,-0.1926886,0.1698442,4.643501,22.05789,5.280014
0.6470795,0,-0.009561483,-0.1843543,0.1721686,5.018755,22.17731,5.050945
0.6948066,0,-0.008700907,-0.1743308,0.1744303,5.194275,21.84507,4.669586
0.7336092,0,-0.009146187,-0.1665304,0.1768741,4.416023,21.18389,3.377101
0.7727799,0,-0.009203788,-0.15091,0.1790325,3.605279,20.29439,1.886707
0.8349891,0,-0.008262356,-0.1328905,0.1802973,2.567007,19.34578,0.5044953
0.8710179,0,-0.006630358,-0.1143588,0.1803457,1.703317,18.0648,-0.3222351
0.9004564,0,-0.007003901,-0.1031072,0.181341,0.580733,18.27393,-1.965271
0.9453163,0,-0.006179803,-0.08166062,0.1822698,-1.160828,16.77937,-3.894257
0.9724216,0,-0.006574769,-0.06978088,0.1832054,-2.150909,17.07645,-3.608612
0.9981747,0,-0.005327582,-0.05880856,0.1836676,-2.825409,16.57003,-3.615082
1.023795,0,-0.004716981,-0.04742025,0.1831039,-3.569183,16.08527,-4.616211
1.049971,0,-0.006321332,-0.03505069,0.1835169,-4.055847,16.29252,-6.274017
1.07697,0,-0.007262733,-0.0220026,0.1834022,-4.581909,16.27111,-6.022552
1.12685,0,-0.007084697,0.003200386,0.1842494,-5.549438,16.62002,-6.391357
1.172598,0,-0.007353481,0.02981079,0.1848903,-6.418793,17.01565,-7.22876
1.201486,0,-0.007697713,0.04538099,0.1845485,-6.993805,16.98773,-5.761536
1.229441,0,-0.007530726,0.06133779,0.1867964,-7.451233,19.04464,-6.037994
1.27422,0,-0.005468958,0.09166174,0.1862781,-8.539001,18.26267,-5.642761
1.303681,0,-0.005562734,0.109118,0.1889054,-8.315186,22.02037,-4.327423
1.34916,0,0.0003125668,0.141032,0.188927,-8.872772,20.66021,-3.951843
1.377278,0,-0.002811242,0.1575512,0.1909873,-8.680664,23.82054,-3.479797
1.425044,0,0.002035408,0.1903014,0.1910869,-9.113373,22.92133,-2.29657
1.45422,0,-0.0006356044,0.2061661,0.1921489,-9.172485,23.34318,-1.937592
1.498793,0,0.002415754,0.236817,0.1917823,-9.519867,22.27803,-0.8537903
1.527809,0,0.001841988,0.2498073,0.1920698,-9.80954,20.92116,-1.478973
1.557136,0,0.002057705,0.2625134,0.1932391,-10.09897,20.14618,-2.232086
1.601223,0,0.002467292,0.2854172,0.1919563,-10.43326,17.35938,-2.57489
1.630706,0,0.004633321,0.2960405,0.1903476,-11.5372,17.40186,-3.557831
