time,phase,posX,posY,posZ,rotX,rotY,rotZ
0,0,-0.06571772,1.500749,-0.8836603,-2.045349,178.8257,-0.3965149
0.01394653,0,-0.06606772,1.500687,-0.8833342,-2.057983,178.8122,-0.4094543
0.02861023,0,-0.06637432,1.500692,-0.8829489,-2.042511,178.8036,-0.4022217
0.04190063,0,-0.0666671,1.500763,-0.8826396,-2.059113,178.8004,-0.4026184
0.05664063,0,-0.06693032,1.500823,-0.8823104,-2.108337,178.7833,-0.4320679
0.07060242,0,-0.06715395,1.500827,-0.8819542,-2.156952,178.7715,-0.4458618
0.08374023,0,-0.06743529,1.500814,-0.8815093,-2.19165,178.7516,-0.4555359
0.09759521,0,-0.06766894,1.500867,-0.8810375,-2.183655,178.7343,-0.4723206
0.1121368,0,-0.06786396,1.500941,-0.8805337,-2.191498,178.71,-0.4874878
0.1255951,0,-0.06800558,1.500989,-0.8800571,-2.21051,178.6879,-0.4983826
0.1387177,0,-0.06817295,1.501051,-0.8795671,-2.248871,178.6738,-0.5292053
0.1532288,0,-0.0684128,1.501153,-0.8790386,-2.26947,178.6527,-0.5464478
0.1672516,0,-0.06860401,1.501191,-0.8785026,-2.299805,178.6381,-0.5522156
0.180542,0,-0.06879856,1.501206,-0.8779068,-2.313416,178.6193,-0.5887146
0.1951141,0,-0.06898024,1.501286,-0.8773017,-2.295105,178.5907,-0.6218567
0.2089996,0,-0.06917527,1.501351,-0.8767636,-2.306763,178.5779,-0.6266479
0.2223511,0,-0.0693393,1.501401,-0.8762491,-2.346466,178.5565,-0.645874
0.236908,0,-0.06945517,1.501474,-0.8756602,-2.375488,178.5337,-0.6741943
0.2511749,0,-0.06957581,1.501532,-0.8750806,-2.387726,178.5152,-0.6783447
0.2643127,0,-0.06963208,1.501627,-0.8744957,-2.414825,178.4958,-0.6987915
0.2787933,0,-0.06976988,1.501758,-0.8739169,-2.450348,178.4711,-0.7107849
0.292572,0,-0.06983712,1.501891,-0.8733852,-2.503204,178.4687,-0.7195435
0.3064117,0,-0.06992867,1.502013,-0.8727951,-2.558685,178.4503,-0.7351379
0.3200073,0,-0.07004216,1.502047,-0.8721919,-2.616638,178.4295,-0.7426453
0.334549,0,-0.07005694,1.502066,-0.8715956,-2.643158,178.438,-0.7565613
0.3486633,0,-0.07012656,1.50209,-0.8709664,-2.634491,178.4334,-0.7706299
0.3615265,0,-0.07018378,1.502205,-0.8703761,-2.628235,178.4267,-0.7735901
0.3758698,0,-0.07019331,1.502398,-0.8697522,-2.629456,178.4239,-0.7785645
0.3899841,0,-0.07018044,1.502462,-0.8691602,-2.650513,178.4322,-0.7881775
0.4033051,0,-0.07015374,1.50249,-0.8685396,-2.649414,178.4357,-0.7963257
0.4181366,0,-0.07016184,1.502429,-0.8679526,-2.631195,178.4418,-0.794281
0.4319763,0,-0.07007077,1.50236,-0.8673849,-2.549408,178.4566,-0.7760925
0.4458313,0,-0.06999686,1.50222,-0.8667779,-2.455688,178.4503,-0.7708435
0.4590302,0,-0.06981757,1.501958,-0.8662724,-2.345734,178.4529,-0.7621765
0.473465,0,-0.06973364,1.501701,-0.8656921,-2.187134,178.4194,-0.7561035
0.4877014,0,-0.06953099,1.501398,-0.8651295,-1.999207,178.4119,-0.7699585
0.5011444,0,-0.06932404,1.501048,-0.8645465,-1.809174,178.4056,-0.7990112
0.515625,0,-0.06911375,1.500729,-0.8639324,-1.594513,178.3947,-0.7940674
0.5293732,0,-0.0688267,1.500314,-0.8633435,-1.386322,178.3913,-0.7732239
0.5428925,0,-0.06857445,1.500001,-0.8626823,-1.145966,178.3785,-0.7785645
0.557251,0,-0.06834795,1.499653,-0.8620501,-0.950592,178.3608,-0.8280029
0.5713348,0,-0.06796887,1.499294,-0.8614643,-0.76828,178.3695,-0.8865967
0.5847321,0,-0.06755688,1.498975,-0.8609283,-0.5675354,178.3768,-0.9120483
0.5991211,0,-0.06718161,1.498621,-0.8603134,-0.3440857,178.3603,-0.9200439
0.6132965,0,-0.06682446,1.4982,-0.8596199,-0.08032227,178.3614,-0.9238281
0.627121,0,-0.06645348,1.497659,-0.8588452,0.2332313,178.3588,-0.944458
0.6403656,0,-0.06594374,1.497095,-0.8581433,0.6104137,178.3731,-0.9798889
0.6548004,0,-0.06527808,1.496484,-0.8574622,1.006721,178.41,-1.034485
0.6691437,0,-0.06466677,1.495949,-0.856607,1.406069,178.4387,-1.073425
0.6822815,0,-0.06424954,1.495588,-0.8555942,1.739874,178.467,-1.094086
0.6965027,0,-0.06373646,1.495472,-0.8545175,1.97968,178.4978,-1.135681
0.7106323,0,-0.06296685,1.495433,-0.8537095,2.107359,178.5266,-1.179688
0.7239075,0,-0.06210902,1.495399,-0.8528643,2.176384,178.5612,-1.221558
0.7384033,0,-0.0612941,1.495339,-0.8517854,2.154112,178.6223,-1.249329
0.7523651,0,-0.06063035,1.495547,-0.850328,2.118623,178.6591,-1.256042
0.7663422,0,-0.05995467,1.495862,-0.8488104,1.988702,178.6932,-1.253784
0.779953,0,-0.05917123,1.496303,-0.847239,1.755331,178.7315,-1.245148
0.7945557,0,-0.05838588,1.496948,-0.8455341,1.38258,178.7582,-1.214264
0.8087006,0,-0.05756524,1.497771,-0.8437808,0.8796995,178.7763,-1.17395
0.8214569,0,-0.05670073,1.498652,-0.8419509,0.287299,178.7935,-1.139404
0.8359833,0,-0.05581095,1.499359,-0.8399553,-0.3460388,178.7932,-1.135986
0.8502045,0,-0.0548096,1.499976,-0.8378575,-0.9664917,178.7983,-1.140411
0.863266,0,-0.05381634,1.50082,-0.8357015,-1.617706,178.8004,-1.106812
0.8778687,0,-0.05280974,1.501872,-0.8335207,-2.320862,178.7817,-1.071167
0.8920898,0,-0.05177882,1.50291,-0.831393,-3.072876,178.7713,-1.040649
0.9057007,0,-0.05079415,1.503943,-0.8291776,-3.913208,178.7337,-0.9892578
0.9189453,0,-0.04973557,1.505015,-0.8269703,-4.74585,178.7004,-0.9281921
0.9333496,0,-0.04865601,1.506072,-0.8247199,-5.514648,178.6535,-0.8577881
0.9474182,0,-0.04758742,1.507144,-0.8224154,-6.230499,178.583,-0.7973328
0.9606781,0,-0.04651072,1.508259,-0.820081,-6.919678,178.507,-0.7002869
0.9756165,0,-0.04539397,1.509122,-0.8177249,-7.588898,178.418,-0.6191406
0.9891663,0,-0.04427245,1.509822,-0.8153117,-8.17099,178.3224,-0.5645752
1.002274,0,-0.0431576,1.510562,-0.8129158,-8.65863,178.2383,-0.5166321
1.017166,0,-0.04201939,1.511318,-0.8105657,-9.208252,178.1657,-0.4649353
1.030945,0,-0.04097178,1.512192,-0.8082938,-9.806976,178.0941,-0.3931885
1.044174,0,-0.03987839,1.513124,-0.8061202,-10.40604,178.0683,-0.3285217
1.058578,0,-0.03881648,1.513992,-0.8039279,-10.961,178.0351,-0.2748413
1.072556,0,-0.03782943,1.514918,-0.8017223,-11.50949,177.9935,-0.1868286
1.086578,0,-0.03683236,1.515903,-0.7994432,-12.11472,177.967,-0.0802002
1.099808,0,-0.03588584,1.516874,-0.7970481,-12.77176,177.937,0.04244158
1.1147,0,-0.0348778,1.517937,-0.7945943,-13.41223,177.9321,0.1467325
1.128708,0,-0.03390982,1.519117,-0.792011,-14.1304,177.9288,0.2278835
1.141693,0,-0.03302005,1.52013,-0.7893984,-14.86432,177.9626,0.2993801
1.155701,0,-0.03219702,1.521162,-0.7865975,-15.50443,178.0084,0.3568888
1.170197,0,-0.03144839,1.522062,-0.7835956,-16.05157,178.0712,0.3884163
1.183167,0,-0.03084376,1.522911,-0.7802353,-16.48151,178.1379,0.4049045
1.197327,0,-0.03025296,1.52337,-0.7767415,-16.84167,178.2253,0.380436
1.211334,0,-0.02967169,1.523446,-0.7731664,-17.11975,178.347,0.3349521
1.22464,0,-0.029161,1.523508,-0.7693903,-17.28082,178.4524,0.2931037
1.239197,0,-0.02869036,1.523558,-0.765413,-17.40814,178.5321,0.2584658
1.253143,0,-0.02828171,1.523646,-0.7611613,-17.44086,178.5888,0.2418179
1.267166,0,-0.02795889,1.523707,-0.7566445,-17.46976,178.637,0.1859349
1.280533,0,-0.0278168,1.523671,-0.7518938,-17.46686,178.6956,0.1528832
1.294815,0,-0.02773049,1.523545,-0.746861,-17.48782,178.7593,0.1065229
1.309143,0,-0.0276747,1.523537,-0.7415137,-17.43884,178.8325,0.05863493
1.322662,0,-0.02767756,1.523777,-0.7357988,-17.36749,178.8859,-0.001227485
1.336685,0,-0.02781823,1.524108,-0.7298126,-17.43591,178.9255,-0.02801514
1.350662,0,-0.02808669,1.524365,-0.7236075,-17.63358,178.9645,-0.03094482
1.363876,0,-0.02842619,1.524526,-0.7171707,-17.9299,178.9997,-0.007446289
1.37851,0,-0.02891972,1.524856,-0.7105005,-18.25626,178.9797,0.06113336
1.392624,0,-0.02947285,1.525358,-0.7036481,-18.5542,178.991,0.1272683
1.406342,0,-0.03016665,1.525664,-0.6967099,-18.87976,178.9723,0.2464469
1.419708,0,-0.03096774,1.525645,-0.6897254,-19.22095,178.9492,0.3731286
1.434647,0,-0.03186753,1.52559,-0.6826363,-19.5249,178.9136,0.5179654
1.448212,0,-0.03287556,1.52554,-0.675493,-19.82028,178.8521,0.6918964
1.461243,0,-0.03403809,1.525608,-0.6683278,-20.11154,178.7703,0.8501391
1.475662,0,-0.03534367,1.525587,-0.6611586,-20.40616,178.727,0.9782464
1.489792,0,-0.03677466,1.52536,-0.654078,-20.70892,178.6797,1.070802
1.503098,0,-0.03832963,1.524775,-0.6469674,-20.95428,178.6376,1.14987
1.517563,0,-0.03998997,1.523883,-0.6398427,-21.15637,178.5912,1.206376
1.531708,0,-0.04181817,1.52278,-0.6327941,-21.2966,178.5228,1.288643
1.545609,0,-0.0437155,1.521406,-0.6258798,-21.41708,178.4483,1.416556
1.558823,0,-0.045661,1.52003,-0.6190801,-21.57913,178.3608,1.526062
1.573425,0,-0.04759505,1.519019,-0.6123981,-21.75098,178.2925,1.666264
1.587677,0,-0.04957726,1.519525,-0.6056323,-21.84229,178.1888,1.848299
1.600555,0,-0.05133965,1.520975,-0.5988362,-22.29742,178.031,2.081421
