time,phase,posX,posY,posZ,rotX,rotY,rotZ,forX,forY,forZ,miss,out
0,0,0.09336028,1.480131,0.4161718,10.22016,-2.898865,-0.8345337,-0.04977076,-0.177431,0.9828739,0,0
0.01447296,0,0.0927166,1.479498,0.4176404,10.09638,-2.822998,-0.8112488,-0.048488,-0.1753046,0.9833195,0,0
0.02955627,0,0.09205948,1.478722,0.4188017,10.07711,-2.776825,-0.8227234,-0.0476982,-0.1749733,0.9834171,0,0
0.0447464,0,0.09116893,1.477855,0.4198176,10.09389,-2.715912,-0.9407654,-0.04665036,-0.1752617,0.983416,0,0
0.05976105,0,0.09013787,1.476716,0.4206622,10.14822,-2.628296,-1.130615,-0.04513869,-0.1761953,0.9833198,0,0
0.0749588,0,0.08900538,1.475842,0.4218505,10.22487,-2.524567,-1.335968,-0.04334838,-0.1775119,0.9831635,0,0
0.09062195,0,0.08790132,1.475931,0.4234127,10.2507,-2.447327,-1.493896,-0.04201922,-0.1779556,0.983141,0,0
0.1050415,0,0.08676052,1.476327,0.4253202,10.14294,-2.39502,-1.604645,-0.04113588,-0.1761045,0.9835116,0,0
0.1202698,0,0.08429411,1.47633,0.4290608,9.796338,-2.24707,-1.751282,-0.03863679,-0.1701465,0.984661,0,0
0.1359863,0,0.08304417,1.47597,0.4311388,9.526233,-2.161346,-1.679321,-0.03719381,-0.1654992,0.9855083,0,0
0.151062,0,0.08170936,1.476036,0.433322,9.363003,-2.071442,-1.570343,-0.03566394,-0.1626889,0.9860327,0,0
0.1670609,0,0.08025929,1.476053,0.4357281,9.26806,-1.987885,-1.497101,-0.03423549,-0.1610537,0.9863517,0,0
0.1812134,0,0.07877848,1.476033,0.4383256,9.222408,-1.910309,-1.423492,-0.0329039,-0.1602672,0.9865251,0,0
0.1963882,0,0.07723296,1.476003,0.4412379,9.16312,-1.860321,-1.347321,-0.03204865,-0.1592458,0.9867187,0,0
0.2122803,0,0.07571982,1.475563,0.4442384,9.122973,-1.831879,-1.233917,-0.03156234,-0.1585539,0.9868457,0,0
0.2273712,0,0.07414259,1.474604,0.4472579,9.123228,-1.830444,-1.120575,-0.03153766,-0.1585584,0.9868458,0,0
0.2437668,0,0.07265353,1.473351,0.4504675,9.235139,-1.837555,-1.009674,-0.03165007,-0.1604866,0.9865304,0,0
0.2582626,0,0.07113194,1.472288,0.4538812,9.363561,-1.858704,-0.9259033,-0.03200242,-0.1626985,0.9861567,0,0
0.2738495,0,0.06774506,1.470489,0.4613268,9.505548,-1.916046,-0.7385254,-0.03297619,-0.1651431,0.9857182,0,0
0.2890015,0,0.0659482,1.469388,0.4655555,9.545251,-2.01767,-0.7340088,-0.03472008,-0.1658265,0.9855435,0,0
0.3063431,0,0.06425409,1.46738,0.4696508,9.660064,-2.151917,-0.7492065,-0.03701692,-0.1678023,0.9851254,0,0
0.3201294,0,0.06267715,1.465035,0.4737905,9.932185,-2.294464,-0.7642517,-0.03943519,-0.1724824,0.9842229,0,0
0.3353653,0,0.06103757,1.462667,0.4780956,10.22431,-2.425659,-0.8266296,-0.04165122,-0.1775023,0.9832386,0,0
0.3506699,0,0.05942586,1.460397,0.4828756,10.47635,-2.542694,-0.8439941,-0.04362451,-0.1818296,0.9823619,0,0
0.3666,0,0.05802193,1.458271,0.4880655,10.59071,-2.69989,-0.8455811,-0.04630211,-0.183792,0.981874,0,0
0.3820648,0,0.05689901,1.455784,0.4934852,10.63982,-2.868744,-0.8494263,-0.04918745,-0.1846344,0.9815756,0,0
0.3970413,0,0.05581245,1.453229,0.4991464,10.79903,-2.98999,-0.9017334,-0.05123781,-0.1873646,0.9809532,0,0
0.413208,0,0.05382678,1.448746,0.5108706,11.29938,-3.215271,-0.9736633,-0.05500066,-0.1959356,0.9790731,0,0
0.4279022,0,0.05339301,1.44719,0.5176062,11.83273,-3.272247,-0.9760437,-0.05586749,-0.2050551,0.9771547,0,0
0.4456787,0,0.05319974,1.445771,0.5245845,12.46621,-3.318512,-0.9905701,-0.05652187,-0.2158638,0.9747862,0,0
