time,phase,posX,posY,posZ,rotX,rotY,rotZ,forX,forY,forZ,miss,out
0,0,-0.1099806,1.496823,-0.4054717,-2.289734,0.8456422,1.72059,0.01474692,0.03995285,0.9990928,0,0
0.01577759,0,-0.1111196,1.496912,-0.4061735,-2.281708,0.8783638,1.700402,0.01531759,0.03981278,0.9990897,0,0
0.03227234,0,-0.1117606,1.496878,-0.406696,-2.238495,0.8828809,1.684672,0.01539681,0.03905908,0.9991183,0,0
0.04693604,0,-0.1129397,1.496901,-0.4076226,-2.173218,0.8952093,1.678945,0.01561248,0.03792088,0.9991588,0,0
0.06332397,0,-0.1135627,1.496997,-0.4080569,-2.177948,0.8985,1.696441,0.01566981,0.03800329,0.9991547,0,0
0.0789032,0,-0.1141953,1.497115,-0.4085104,-2.198608,0.8910214,1.694806,0.01553918,0.03836351,0.999143,0,0
0.09474182,0,-0.1154561,1.497246,-0.409501,-2.231934,0.8806257,1.699318,0.01535756,0.03894454,0.9991233,0,0
0.1100159,0,-0.1161422,1.497171,-0.4101393,-2.226776,0.8655644,1.704051,0.01509496,0.03885498,0.9991308,0,0
0.1262817,0,-0.1174905,1.497211,-0.4113945,-2.174927,0.8393871,1.706998,0.01463899,0.03795051,0.9991724,0,0
0.1425018,0,-0.118189,1.497398,-0.4120671,-2.120148,0.7953374,1.703957,0.01387131,0.03699517,0.9992192,0,0
0.1579895,0,-0.1195582,1.497692,-0.413344,-2.117706,0.7627394,1.732362,0.01330283,0.03695264,0.9992285,0,0
0.174118,0,-0.1202501,1.497916,-0.4141256,-2.101471,0.7335117,1.756286,0.01279324,0.0366694,0.9992456,0,0
0.1891479,0,-0.1217005,1.498053,-0.4157431,-2.078125,0.7137446,1.737628,0.01244868,0.03626228,0.9992648,0,0
0.2069397,0,-0.1224165,1.498128,-0.416684,-2.058167,0.7126229,1.701364,0.01242927,0.03591382,0.9992776,0,0
0.223175,0,-0.1238885,1.498286,-0.418475,-2.021637,0.7094272,1.691807,0.01237382,0.03527679,0.999301,0,1
0.2403412,0,-0.1246307,1.498301,-0.4194424,-2.023315,0.6968035,1.695125,0.01215363,0.03530592,0.9993026,0,1
0.2564087,0,-0.1262325,1.498457,-0.4214711,-1.997345,0.6799061,1.664829,0.01185911,0.03485301,0.9993221,0,1
0.2735291,0,-0.1270617,1.498562,-0.4226223,-1.972656,0.679374,1.626528,0.01185001,0.03442253,0.9993371,0,1
0.2889709,0,-0.1286979,1.498665,-0.4249682,-1.929413,0.6727304,1.568251,0.01173444,0.03366805,0.9993642,0,1
0.3072815,0,-0.1295966,1.498702,-0.4262675,-1.883942,0.6637447,1.531632,0.01157801,0.03287484,0.9993924,0,1
0.322876,0,-0.1314162,1.498665,-0.4288756,-1.84201,0.6498486,1.466347,0.01133589,0.0321438,0.999419,0,1
0.3404083,0,-0.1324087,1.498673,-0.4301852,-1.805298,0.6299316,1.443768,0.0109887,0.03150304,0.9994432,0,1
0.356369,0,-0.1343233,1.498647,-0.4329142,-1.770111,0.5836775,1.402341,0.01018206,0.03088952,0.9994709,0,1
0.3737946,0,-0.1353606,1.498656,-0.4343798,-1.742737,0.5652369,1.363251,0.009860523,0.0304117,0.9994888,0,1
0.3890533,0,-0.1363209,1.498612,-0.4358969,-1.724731,0.5244329,1.324936,0.009148804,0.03009778,0.9995051,0,1
0.4057312,0,-0.1383062,1.498501,-0.4389873,-1.67395,0.4652233,1.285002,0.008116122,0.0292118,0.9995403,0,1
0.4220123,0,-0.1393377,1.498388,-0.4405593,-1.650879,0.4395874,1.273721,0.00766899,0.02880908,0.9995555,0,1
0.437973,0,-0.1413388,1.498292,-0.4437299,-1.636993,0.3608681,1.223446,0.006295724,0.02856722,0.999572,0,1
0.453598,0,-0.1423475,1.498134,-0.4452994,-1.687286,0.3369422,1.175673,0.005878168,0.02944419,0.9995492,0,1
0.4687805,0,-0.144273,1.497745,-0.4485252,-1.748596,0.2826484,1.082044,0.004930828,0.03051416,0.9995221,0,1
0.4853821,0,-0.1450869,1.497412,-0.4502477,-1.749237,0.275238,1.0428,0.004801552,0.03052501,0.9995224,0,1
0.5017242,0,-0.1459414,1.497117,-0.4520572,-1.733459,0.2766746,1.016568,0.004826655,0.03024971,0.9995307,0,1
0.5173492,0,-0.1475576,1.4965,-0.4556474,-1.763458,0.2473323,0.9809439,0.004314706,0.03077342,0.9995171,0,1
0.5334625,0,-0.1482114,1.496165,-0.4575575,-1.816498,0.2301989,0.9930134,0.004015699,0.0316983,0.9994894,0,1
0.5485229,0,-0.1494396,1.495492,-0.4613431,-1.89502,0.2232871,0.9408852,0.003894954,0.03306842,0.9994455,0,1
0.5661926,0,-0.149883,1.495392,-0.4632974,-1.95047,0.2558998,0.9414656,0.004463692,0.03403556,0.9994106,0,1
0.5814819,0,-0.1507875,1.494899,-0.4673458,-2.023132,0.2634844,0.9305683,0.004595787,0.03530316,0.9993661,0,1
0.5974731,0,-0.1511254,1.494604,-0.4696843,-1.959839,0.2431829,1.014111,0.004241847,0.03419906,0.999406,0,1
0.6134186,0,-0.1516224,1.494267,-0.4743599,-1.815582,0.1773373,1.141278,0.003093562,0.03168277,0.9994932,0,1
0.6291962,0,-0.1516712,1.494124,-0.4769295,-1.707031,0.1215047,1.212137,0.002119716,0.02978865,0.999554,0,1
0.6456757,0,-0.1516596,1.49385,-0.4795863,-1.611725,0.09154196,1.290981,0.001597076,0.02812634,0.9996031,0,1
0.6619873,0,-0.151595,1.493434,-0.4849544,-1.436371,0.02022634,1.42435,0.0003529053,0.0250666,0.9996857,0,1
0.6782074,0,-0.1514151,1.493341,-0.4878948,-1.309692,-0.04159546,1.500637,-0.0007255751,0.02285631,0.9997385,0,1
0.6938782,0,-0.1508675,1.493215,-0.4938608,-1.131683,-0.1581116,1.617965,-0.00275929,0.01975041,0.9998012,0,1
0.7098389,0,-0.1503889,1.49328,-0.4969943,-1.103302,-0.2123108,1.656469,-0.003704847,0.01925514,0.9998077,0,1
0.7262573,0,-0.1492939,1.493446,-0.503301,-1.127655,-0.3070984,1.738113,-0.005358982,0.01968014,0.999792,0,1
0.7427673,0,-0.148604,1.49365,-0.5064206,-1.289368,-0.3251648,1.712262,-0.005673716,0.02250193,0.9997307,0,1
0.7587128,0,-0.1471068,1.49403,-0.512853,-1.528656,-0.4208374,1.772955,-0.007342429,0.0266769,0.9996172,0,1
0.7750702,0,-0.1462683,1.494015,-0.5161379,-1.739319,-0.4902649,1.77041,-0.008552566,0.03035202,0.9995027,0,1
0.791214,0,-0.1454044,1.493925,-0.5194338,-1.896698,-0.5561218,1.734333,-0.009700656,0.03309769,0.999405,0,1
0.8062286,0,-0.1435018,1.493871,-0.5260818,-2.064789,-0.7113342,1.775149,-0.01240699,0.03602954,0.9992737,0,1
0.8233337,0,-0.1424228,1.494064,-0.529433,-2.058411,-0.8527832,1.828977,-0.0148738,0.03591857,0.999244,0,1
0.8395233,0,-0.1401189,1.494198,-0.5363044,-2.118927,-1.121155,1.899015,-0.01955341,0.03697375,0.9991249,0,1
0.855545,0,-0.1388165,1.493933,-0.5398444,-2.13324,-1.298523,1.927309,-0.02264601,0.03722328,0.9990503,0,1
0.8716888,0,-0.1362869,1.493526,-0.5467298,-2.199677,-1.588348,1.953313,-0.02769775,0.03838227,0.9988792,0,1
0.8868256,0,-0.1347382,1.49311,-0.5502423,-2.22406,-1.781311,1.969718,-0.03106138,0.03880716,0.9987639,0,1
0.904129,0,-0.1317012,1.492392,-0.5573118,-2.283539,-2.091217,2.023398,-0.03646176,0.03984471,0.9985404,0,1
0.9201355,0,-0.1299215,1.491489,-0.5610105,-2.333679,-2.258453,2.038128,-0.03937451,0.04071929,0.9983945,0,1
0.936203,0,-0.1281586,1.490808,-0.5646659,-2.321991,-2.388123,2.089531,-0.04163422,0.0405154,0.9983111,0,2
0.9518738,0,-0.1246065,1.489167,-0.572029,-2.353302,-2.669617,2.198497,-0.04653731,0.04106108,0.9980723,0,2
0.9674072,0,-0.1226257,1.488419,-0.5758412,-2.24884,-2.83905,2.32917,-0.04949223,0.03923958,0.9980034,0,2
0.9844666,0,-0.1188009,1.487857,-0.583242,-2.09848,-3.170929,2.557291,-0.05527756,0.0366172,0.9977993,0,2
1.000717,0,-0.1169349,1.488102,-0.5869859,-2.062042,-3.377563,2.656639,-0.05887748,0.03598184,0.9976165,0,2
1.016479,0,-0.1132156,1.487357,-0.5947169,-2.023315,-3.697357,2.728294,-0.06444624,0.03530602,0.9972965,0,2
1.032852,0,-0.1114154,1.486204,-0.5990117,-2.037079,-3.79953,2.724403,-0.06622408,0.03554607,0.9971714,0,2
1.04808,0,-0.1079296,1.484526,-0.6076894,-1.972687,-4.0159,2.798139,-0.06999178,0.03442318,0.9969534,0,2
1.064911,0,-0.106293,1.483919,-0.6121098,-1.965576,-4.124298,2.891952,-0.07187828,0.03429923,0.9968235,0,2
1.081146,0,-0.1029587,1.483091,-0.6206714,-1.993378,-4.377838,3.123234,-0.07628737,0.03478421,0.996479,0,2
1.097763,0,-0.1012851,1.482951,-0.624997,-2.068665,-4.504608,3.284998,-0.0784881,0.03609742,0.9962613,0,2
1.114716,0,-0.09984021,1.482722,-0.6293941,-2.165863,-4.571716,3.304543,-0.07964978,0.03779267,0.9961062,0,2
1.129364,0,-0.0971006,1.482761,-0.6381418,-2.280334,-4.721252,3.370703,-0.08224323,0.03978865,0.9958177,0,2
1.146042,0,-0.09602274,1.483155,-0.6425512,-2.328644,-4.751343,3.264602,-0.08276336,0.04063132,0.9957406,0,2
1.162247,0,-0.09363736,1.48349,-0.6516516,-2.333313,-4.821259,3.087406,-0.08397798,0.04071256,0.9956356,0,2
1.178406,0,-0.09249564,1.483947,-0.6564701,-2.157104,-4.709045,2.997108,-0.08203783,0.03763981,0.9959182,0,2
1.194504,0,-0.09038903,1.485057,-0.665793,-1.996582,-4.568146,2.852182,-0.07959635,0.03483982,0.9962181,0,2
1.210373,0,-0.08938417,1.485635,-0.6705504,-1.900696,-4.404755,2.780435,-0.07675929,0.03316735,0.9964978,0,2
1.226883,0,-0.08745858,1.486575,-0.6800922,-1.770447,-4.110535,2.65508,-0.07164644,0.03089513,0.9969515,0,2
1.243149,0,-0.08668873,1.486963,-0.6849443,-1.742432,-3.872437,2.576236,-0.06750425,0.03040661,0.9972556,0,2
1.259293,0,-0.08530708,1.488003,-0.6945658,-1.735168,-3.495087,2.452131,-0.06093515,0.03027998,0.9976823,0,2
1.275833,0,-0.08489798,1.48868,-0.6992874,-1.867218,-3.324738,2.473202,-0.05796419,0.03258308,0.9977868,0,2
1.291931,0,-0.08453389,1.48903,-0.7041515,-2.003693,-3.242157,2.488757,-0.05652161,0.03496371,0.997789,0,2
1.30777,0,-0.08397359,1.489676,-0.713857,-2.137726,-3.030609,2.448536,-0.05283265,0.03730186,0.9979064,0,2
1.324326,0,-0.08387914,1.489845,-0.7187511,-2.219818,-3.013123,2.399917,-0.0525252,0.03873322,0.9978681,0,2
1.340744,0,-0.08386561,1.490321,-0.7284167,-2.364471,-2.918396,2.272272,-0.05087035,0.04125598,0.9978527,0,2
1.356842,0,-0.0841525,1.490558,-0.7331316,-2.483978,-2.939789,2.202532,-0.05123809,0.04333995,0.9977456,0,2
1.37291,0,-0.08482614,1.490878,-0.7426038,-2.721405,-3.008331,2.081973,-0.05242198,0.04747955,0.9974957,0,2
1.38858,0,-0.08543532,1.490912,-0.7473029,-2.856537,-3.112762,1.982089,-0.05423389,0.04983544,0.9972839,0,2
1.405365,0,-0.08666374,1.490845,-0.7567672,-3.019684,-3.215088,1.805833,-0.05600657,0.05267903,0.9970397,0,2
1.421967,0,-0.08752859,1.490732,-0.7614664,-2.986725,-3.272888,1.729358,-0.05701427,0.05210465,0.9970128,0,2
1.437881,0,-0.08920336,1.490557,-0.7708491,-2.987305,-3.373596,1.575887,-0.05876638,0.05211446,0.9969105,0,2
1.454208,0,-0.09026232,1.490448,-0.7754381,-2.937622,-3.372864,1.519445,-0.05875628,0.05124871,0.996956,0,2
1.469467,0,-0.0912631,1.490131,-0.7800386,-2.90033,-3.330292,1.478352,-0.05801729,0.05059885,0.9970325,0,2
1.486435,0,-0.09335467,1.489338,-0.7892789,-2.842133,-3.239807,1.368278,-0.05644571,0.04958438,0.9971737,0,2
1.502579,0,-0.09451568,1.488809,-0.7938197,-2.720703,-3.088562,1.329164,-0.05381899,0.04746724,0.9974219,0,2
1.518387,0,-0.09683762,1.487784,-0.8030056,-2.531158,-2.852875,1.239353,-0.04972296,0.04416257,0.9977862,0,2
1.534851,0,-0.09811835,1.487112,-0.8076879,-2.388519,-2.646973,1.176455,-0.04614162,0.04167557,0.9980652,0,2
1.549911,0,-0.1007038,1.485657,-0.8170649,-2.180756,-2.325165,1.124215,-0.04054121,0.03805203,0.998453,0,2
1.566818,0,-0.1022493,1.48513,-0.8217469,-2.106476,-2.145935,1.114554,-0.03741945,0.03675682,0.9986234,0,2
1.582779,0,-0.1053899,1.483674,-0.8310007,-1.997101,-1.828064,1.061719,-0.03188101,0.0348489,0.998884,0,2
1.59903,0,-0.107184,1.48305,-0.8357052,-1.895172,-1.696869,1.02995,-0.02959555,0.03307097,0.9990147,0,2
1.615402,0,-0.1090628,1.482317,-0.8404628,-1.713989,-1.610779,0.9861157,-0.02809701,0.02991009,0.9991576,0,2
1.631821,0,-0.1128056,1.48073,-0.85009,-1.375977,-1.461426,0.95359,-0.02549663,0.02401282,0.9993865,0,2
1.646637,0,-0.1147807,1.479749,-0.8550005,-1.148743,-1.484772,0.9835535,-0.02590583,0.02004777,0.9994633,0,2
1.663986,0,-0.1187813,1.478082,-0.8647544,-0.7605591,-1.533783,1.059328,-0.02676417,0.01327387,0.9995536,0,2
1.680069,0,-0.1207691,1.477227,-0.8697155,-0.5999756,-1.631805,1.073177,-0.02847474,0.01047117,0.9995397,0,2
1.695923,0,-0.1248117,1.475106,-0.8796991,-0.357666,-1.702454,1.078451,-0.02970845,0.006242321,0.9995391,0,2
1.712128,0,-0.1267992,1.474017,-0.8847156,-0.2648926,-1.75354,1.091465,-0.03060011,0.004623046,0.999521,0,2
1.726929,0,-0.1305048,1.472637,-0.8946534,-0.01229858,-1.883026,1.182066,-0.03285903,0.0002146686,0.99946,0,2
1.744125,0,-0.1321274,1.472688,-0.8993847,0.09427432,-1.950256,1.240319,-0.03403169,-0.001645397,0.9994194,0,2
1.760361,0,-0.1337027,1.472639,-0.9042042,0.1584249,-1.959961,1.210257,-0.03420114,-0.002765033,0.9994112,0,2
1.776489,0,-0.1367355,1.472142,-0.9140208,0.3979261,-1.942627,1.195103,-0.03389784,-0.006945065,0.9994012,0,2
1.792648,0,-0.1379118,1.472077,-0.9192225,0.6189442,-1.899323,1.208322,-0.03314117,-0.0108024,0.9993923,0,2
1.807678,0,-0.1402138,1.471941,-0.9295713,0.9803669,-1.833771,1.231439,-0.03199537,-0.0171098,0.9993415,0,2
1.824814,0,-0.1410849,1.472025,-0.9349141,1.156246,-1.753479,1.270695,-0.03059293,-0.02017893,0.9993282,0,2
