time,phase,posX,posY,posZ,rotX,rotY,rotZ,forX,forY,forZ,miss,out
2.812134,0,0.06633367,1.474785,-2.266171,-5.433838,-6.859711,-0.5090332,-0.1189022,0.09469613,0.98838,0,0
2.827667,0,0.06660011,1.471866,-2.289576,-5.417175,-6.676483,-0.5724487,-0.1157438,0.0944065,0.9887825,0,0
2.844055,0,0.06669059,1.470241,-2.301275,-5.348907,-6.538025,-0.6153564,-0.1133669,0.09322051,0.9891703,0,0
2.860168,0,0.06667414,1.4672,-2.324645,-5.255035,-6.323029,-0.6601868,-0.1096711,0.09158912,0.9897392,0,0
2.876312,0,0.06651963,1.465598,-2.336207,-5.207947,-6.193604,-0.6646118,-0.1074427,0.0907705,0.990059,0,0
2.892944,0,0.06637527,1.462569,-2.359263,-5.172729,-5.934113,-0.6386414,-0.1029637,0.09015843,0.9905907,0,0
2.908875,0,0.06636119,1.460814,-2.370491,-5.288361,-5.765198,-0.6351929,-0.1000246,0.09216814,0.9907069,0,0
2.925323,0,0.06641822,1.459318,-2.381685,-5.393341,-5.58429,-0.6387634,-0.09687909,0.09399259,0.9908481,0,0
2.941803,0,0.06641401,1.456655,-2.40403,-5.3526,-5.25116,-0.6618958,-0.09112256,0.09328482,0.9914609,0,0
2.957703,0,0.06682517,1.457776,-2.415089,-4.980042,-5.09967,-0.5862122,-0.08855277,0.08680891,0.9922815,0,0
2.973907,0,0.06716251,1.458162,-2.43709,-5.115967,-4.69339,-0.8440857,-0.08149778,0.0891718,0.9926764,0,0
2.990326,0,0.06773762,1.45574,-2.448107,-5.236511,-4.45694,-0.8797607,-0.07738549,0.09126721,0.9928151,0,0
3.006012,0,0.06929582,1.453498,-2.470291,-5.122314,-3.966125,-0.7366028,-0.06889059,0.08928201,0.9936211,0,0
3.022583,0,0.07054573,1.454623,-2.48174,-4.674408,-3.767883,-0.5264587,-0.0654958,0.08149308,0.9945196,0,0
3.038544,0,0.07265131,1.45761,-2.504009,-3.939026,-3.374878,-0.5499268,-0.05872947,0.06869458,0.9959076,0,0
3.05481,0,0.07397112,1.460498,-2.515051,-3.644562,-3.218079,-0.5310364,-0.05602325,0.06356689,0.9964039,0,0
3.070892,0,0.07655105,1.463213,-2.537311,-3.359955,-2.836029,-0.6408386,-0.04939272,0.05860869,0.9970584,0,0
3.087372,0,0.07844529,1.464118,-2.548925,-3.027069,-2.646912,-0.5178223,-0.04611655,0.05280755,0.9975393,0,0
3.103333,0,0.08044717,1.466423,-2.56077,-2.599548,-2.425537,-0.3963928,-0.04227716,0.04535496,0.998076,0,0
3.119446,0,0.08427225,1.471317,-2.583702,-2.174622,-1.936523,-0.3891907,-0.03376802,0.03794506,0.9987091,0,0
3.135712,0,0.0863812,1.473374,-2.594851,-2.385498,-1.596558,-0.3882141,-0.02783718,0.04162281,0.9987455,0,0
3.151855,0,0.0906709,1.477029,-2.617339,-2.722992,-0.981842,-0.3876953,-0.01711605,0.04750731,0.9987242,0,0
3.168213,0,0.09286436,1.478169,-2.628486,-3.137207,-0.6462402,-0.4438171,-0.011262,0.05472726,0.9984378,0,0
3.184174,0,0.09714609,1.480594,-2.650776,-3.664581,-0.05029297,-0.5700378,-0.0008758725,0.06391533,0.997955,0,0
3.200562,0,0.09920187,1.480981,-2.661793,-3.964355,0.1804827,-0.6617432,0.003142474,0.06913585,0.9976023,0,0
3.216614,0,0.1033228,1.481615,-2.683734,-4.371368,0.6275804,-0.7548523,0.01092126,0.07622102,0.9970312,0,0
3.232758,0,0.1053227,1.481025,-2.694845,-4.472595,0.712253,-0.7311707,0.01239299,0.077982,0.9968777,0,0
3.248749,0,0.1093828,1.479776,-2.716684,-4.658081,0.9149204,-0.663147,0.01591495,0.08120924,0.99657,0,0
3.26532,0,0.1114485,1.478485,-2.727402,-4.57132,0.8382899,-0.5576172,0.01458385,0.07970008,0.9967122,0,0
3.281403,0,0.1135644,1.477114,-2.73795,-4.525482,0.7722882,-0.5075378,0.01343654,0.07890243,0.9967918,0,0
3.297638,0,0.1178396,1.473983,-2.758896,-4.57431,0.7636474,-0.4046631,0.01328531,0.0797521,0.9967262,0,0
3.313751,0,0.1201678,1.472371,-2.768903,-4.529266,0.6555007,-0.2529907,0.01140467,0.07896839,0.9968119,0,0
3.329895,0,0.1247737,1.468618,-2.789038,-4.647705,0.5343595,-0.04455566,0.009295529,0.08102874,0.9966684,0,0
3.346466,0,0.1271993,1.466651,-2.798722,-4.703979,0.411826,0.103072,0.007163449,0.08200767,0.9966059,0,0
3.362427,0,0.1320449,1.464028,-2.81833,-4.622284,0.22062,0.3923349,0.003838013,0.08058666,0.9967402,0,0
3.378754,0,0.1344518,1.465684,-2.827976,-4.380127,0.09413733,0.5912223,0.001638207,0.0763733,0.9970779,0,0
