time,phase,posX,posY,posZ,rotX,rotY,rotZ,forX,forY,forZ,miss,out
0,0,-0.0002422146,1.49406,-0.2623408,-1.764404,-0.1035461,0.4860431,-0.001806618,0.03078986,0.9995242,0,0
0.01719284,0,-0.0001301616,1.493935,-0.2617925,-1.770233,-0.1130981,0.4717556,-0.001972954,0.03089159,0.9995208,0,0
0.03515244,0,6.219372E-05,1.493814,-0.2607576,-1.705658,-0.1202698,0.4527236,-0.002098152,0.02976495,0.9995548,0,0
0.05205536,0,0.0001914315,1.493717,-0.2602,-1.659607,-0.1158447,0.4227668,-0.002020832,0.02896143,0.9995785,0,0
0.06886482,0,0.0005813166,1.493527,-0.2589852,-1.597198,-0.1222229,0.4080901,-0.002132523,0.02787264,0.9996092,0,0
0.08478546,0,0.0007741563,1.493579,-0.2583464,-1.587799,-0.1207275,0.4277662,-0.002106183,0.02770898,0.9996138,0,0
0.1030865,0,0.001156438,1.4934,-0.2570435,-1.571136,-0.1287231,0.4151103,-0.002245683,0.02741819,0.9996215,0,0
0.1196728,0,0.001382131,1.493322,-0.2563999,-1.54129,-0.1345215,0.414679,-0.002346792,0.02689751,0.9996355,0,0
0.1366844,0,0.001823712,1.493175,-0.2550721,-1.475494,-0.1554565,0.384678,-0.00271225,0.02574941,0.9996647,0,0
0.1536446,0,0.002023894,1.493093,-0.2543325,-1.465515,-0.1773376,0.3682613,-0.003094214,0.02557529,0.9996681,0,0
0.1711922,0,0.002450071,1.493021,-0.252841,-1.452362,-0.2068481,0.3668565,-0.003608996,0.02534579,0.9996722,0,0
0.1865139,0,0.002756029,1.492978,-0.2520206,-1.490204,-0.2330322,0.3693271,-0.004065613,0.02600595,0.9996535,0,0
0.2047901,0,0.003311038,1.492759,-0.2504737,-1.500275,-0.2770691,0.3442255,-0.00483426,0.02618182,0.9996455,0,0
0.2217026,0,0.003607433,1.492567,-0.2496828,-1.47287,-0.2831116,0.3184406,-0.004939726,0.02570384,0.9996574,0,0
0.2385597,0,0.004285578,1.492296,-0.2480421,-1.43869,-0.3139343,0.2960548,-0.005477385,0.02510722,0.9996697,0,0
0.2561531,0,0.004641756,1.492209,-0.2470964,-1.445801,-0.322113,0.2901601,-0.005620342,0.02523141,0.9996659,0,0
0.2728348,0,0.005352918,1.491859,-0.2452741,-1.46994,-0.3335571,0.2761068,-0.005819766,0.02565244,0.999654,0,0
0.2897873,0,0.00615118,1.491373,-0.243397,-1.452362,-0.3484192,0.2680028,-0.00607886,0.02534553,0.9996603,0,0
0.3066711,0,0.006537537,1.491062,-0.2423159,-1.430969,-0.3505249,0.282223,-0.00611611,0.02497273,0.9996694,0,0
0.3249779,0,0.007381897,1.490669,-0.2401728,-1.389404,-0.3605652,0.356721,-0.006291125,0.02424738,0.9996862,0,0
0.3418808,0,0.007851341,1.490615,-0.2390039,-1.380005,-0.3823242,0.3863815,-0.006670893,0.02408313,0.9996877,0,0
0.3588486,0,0.008883771,1.490254,-0.2367079,-1.34198,-0.4074707,0.4287618,-0.007109704,0.02342005,0.9997004,0,0
0.376009,0,0.009398665,1.490105,-0.2354806,-1.296356,-0.420929,0.4220421,-0.007344718,0.02262377,0.9997171,0,0
0.3919392,0,0.01047305,1.489785,-0.2329842,-1.220215,-0.450531,0.4429652,-0.007861531,0.02129498,0.9997423,0,0
0.4089622,0,0.01107135,1.489527,-0.2317039,-1.200745,-0.4782715,0.4215912,-0.008345529,0.02095564,0.9997455,0,0
0.4242764,0,0.01223061,1.48891,-0.2289922,-1.171082,-0.506897,0.4002202,-0.008845137,0.0204378,0.999752,0,0
0.4422607,0,0.01283611,1.488784,-0.2274898,-1.176392,-0.5111084,0.4225242,-0.008918778,0.02053043,0.9997494,0,0
0.4586029,0,0.01415366,1.488467,-0.2243236,-1.224274,-0.576416,0.5103551,-0.01005798,0.02136605,0.9997211,0,0
0.4750118,0,0.01490574,1.488304,-0.222675,-1.246674,-0.6268921,0.5803934,-0.01093863,0.02175701,0.9997035,0,0
0.4915771,0,0.0156571,1.488022,-0.2209459,-1.269409,-0.6732483,0.6271781,-0.0117473,0.02215375,0.9996856,0,0
0.5067825,0,0.01708264,1.487551,-0.2174084,-1.278198,-0.7215576,0.6643749,-0.01259001,0.02230687,0.9996719,0,0
0.5243549,0,0.01786332,1.487426,-0.2155788,-1.237427,-0.7497864,0.6749545,-0.01308278,0.02159528,0.9996812,0,0
0.540659,0,0.01931668,1.486848,-0.2118409,-1.17691,-0.7934265,0.7035916,-0.01384438,0.02053943,0.9996932,0,0
