time,phase,posX,posY,posZ,rotX,rotY,rotZ,forX,forY,forZ,miss,out
0,0,-0.0007887483,1.498336,-0.2983797,-2.132751,0.2884335,-0.1424255,0.005030606,0.03721481,0.9992946,0,0
0.01616669,0,-0.0008316487,1.498099,-0.2977369,-2.025452,0.2888835,-0.1135864,0.005038797,0.03534332,0.9993625,0,0
0.03490543,0,-0.0008179694,1.497989,-0.2973552,-1.9711,0.3078102,-0.1036072,0.005369098,0.03439556,0.9993939,0,0
0.05122948,0,-0.0008050576,1.497743,-0.2966091,-1.89682,0.3398569,-0.1009521,0.005928337,0.03309966,0.9994345,0,0
0.06820869,0,-0.0008101612,1.497676,-0.2962273,-1.858551,0.37069,-0.08984375,0.006466314,0.03243213,0.999453,0,0
0.0831852,0,-0.000817664,1.497577,-0.2954592,-1.770966,0.4105787,-0.07955933,0.007162466,0.03090401,0.9994967,0,0
0.1021996,0,-0.0008739978,1.497476,-0.2950488,-1.723877,0.4467542,-0.09213257,0.007793726,0.03008304,0.999517,0,0
0.1186209,0,-0.000936687,1.497214,-0.294237,-1.629028,0.4941561,-0.1041565,0.008621059,0.02842804,0.9995587,0,0
0.1350908,0,-0.0009486675,1.497145,-0.2938228,-1.584198,0.491127,-0.08337402,0.008568403,0.02764605,0.999581,0,0
0.1515627,0,-0.001052022,1.49696,-0.2929219,-1.515594,0.5207977,-0.06387329,0.009086329,0.02644908,0.9996089,0,0
0.1691933,0,-0.001110226,1.496896,-0.2923847,-1.529266,0.5335631,-0.06903076,0.009308983,0.02668754,0.9996005,0,0
0.1841688,0,-0.001320668,1.496839,-0.2913866,-1.511566,0.5793982,-0.07846069,0.01010872,0.02637898,0.9996009,0,0
0.2025585,0,-0.001465306,1.496778,-0.290853,-1.503021,0.597894,-0.0447998,0.01043144,0.0262297,0.9996015,0,0
0.2190094,0,-0.001659349,1.49664,-0.2897825,-1.464142,0.6143602,0.001344922,0.0107189,0.02555118,0.999616,0,0
0.2360239,0,-0.001750574,1.496572,-0.2891897,-1.456421,0.6254854,0.03077803,0.01091304,0.02541685,0.9996174,0,0
0.2525196,0,-0.002061188,1.496408,-0.2880185,-1.422455,0.6454644,0.07007941,0.01126177,0.0248241,0.9996284,0,0
0.2692347,0,-0.002360582,1.496212,-0.2874214,-1.406433,0.6530948,0.064212,0.01139498,0.02454455,0.9996338,0,0
0.2846785,0,-0.002784014,1.495904,-0.2861282,-1.366089,0.658888,0.06180931,0.01149624,0.02384068,0.9996496,0,0
