time,phase,posX,posY,posZ,rotX,rotY,rotZ,forX,forY,forZ,miss,out
0,0,-0.0126574,1.49931,-0.2892258,-1.070129,-1.889313,1.900269,-0.03296306,0.01867596,0.9992821,0,0
0.01600647,0,-0.01277594,1.499434,-0.2901284,-1.104218,-1.846802,1.894363,-0.03222111,0.01927094,0.999295,0,0
0.03200531,0,-0.01284289,1.499483,-0.2905773,-1.127441,-1.806732,1.900851,-0.03152233,0.01967635,0.9993094,0,0
0.04751587,0,-0.01301457,1.499694,-0.2914633,-1.171295,-1.740936,1.906163,-0.0303741,0.02044176,0.9993296,0,0
0.06328583,0,-0.01314191,1.499853,-0.2919314,-1.207184,-1.694092,1.914587,-0.02955651,0.02106799,0.9993411,0,0
0.07918549,0,-0.01326402,1.49996,-0.2924262,-1.231476,-1.664734,1.911091,-0.02904454,0.02149177,0.999347,0,0
0.09519958,0,-0.01349486,1.500079,-0.2934768,-1.268433,-1.598907,1.921862,-0.02789582,0.02213668,0.9993657,0,0
0.1110001,0,-0.01363813,1.50009,-0.2940204,-1.287018,-1.561554,1.94537,-0.02724377,0.02246058,0.9993765,0,0
0.1272659,0,-0.01391219,1.500215,-0.2950647,-1.344971,-1.495941,2.002599,-0.02609921,0.02347182,0.9993837,0,0
0.1439514,0,-0.01405247,1.500237,-0.2956718,-1.370789,-1.470001,2.007322,-0.02564626,0.02392228,0.9993848,0,0
0.1592712,0,-0.01438543,1.500331,-0.2968017,-1.4245,-1.407654,2.026254,-0.02455795,0.02485946,0.9993893,0,0
0.1756516,0,-0.0145761,1.50036,-0.2973876,-1.454132,-1.395874,2.044712,-0.02435242,0.02537673,0.9993813,0,0
0.1911774,0,-0.01496362,1.500589,-0.2985689,-1.48114,-1.368256,2.074347,-0.02387013,0.02584765,0.9993809,0,0
0.2085419,0,-0.01518152,1.500687,-0.2991987,-1.476227,-1.354034,2.089623,-0.02362236,0.02576219,0.9993889,0,0
0.2239304,0,-0.01565141,1.500998,-0.3005146,-1.452789,-1.307007,2.102835,-0.0228024,0.02535322,0.9994184,0,0
0.2409058,0,-0.01591678,1.501119,-0.3011156,-1.473114,-1.276062,2.080443,-0.02226204,0.02570801,0.9994216,0,0
0.2577133,0,-0.01640914,1.501387,-0.3024537,-1.522614,-1.233368,2.07335,-0.02151722,0.02657125,0.9994153,0,0
0.2743225,0,-0.01663986,1.501489,-0.3031841,-1.538055,-1.209076,2.085919,-0.02109304,0.02684111,0.9994171,0,0
0.2898865,0,-0.01714288,1.501753,-0.304619,-1.560913,-1.162781,2.088851,-0.02028547,0.02723967,0.9994231,0,0
0.3075409,0,-0.01743101,1.502219,-0.3054636,-1.565674,-1.142517,2.051563,-0.01993194,0.02732256,0.9994279,0,0
0.3232803,0,-0.01811959,1.502576,-0.3071537,-1.59433,-1.083771,1.986708,-0.01890668,0.02782297,0.9994341,0,0
0.3411636,0,-0.01855543,1.502465,-0.3082128,-1.557159,-1.067688,1.966078,-0.01862649,0.02717409,0.9994572,0,0
0.3565903,0,-0.01942319,1.502738,-0.3103699,-1.488037,-1.051727,2.024171,-0.01834862,0.02596817,0.9994944,0,0
0.3740997,0,-0.01994137,1.502843,-0.3115834,-1.508911,-1.030426,2.088542,-0.01797726,0.02633237,0.9994916,0,0
0.3900299,0,-0.02080702,1.503066,-0.3141639,-1.509521,-0.9769287,2.139595,-0.01704396,0.02634284,0.9995077,0,0
0.4089661,0,-0.02134653,1.503252,-0.3156338,-1.508484,-0.9090576,2.170516,-0.01585964,0.0263251,0.9995276,0,0
0.4234467,0,-0.0223577,1.503418,-0.3186404,-1.530151,-0.8247986,2.223146,-0.01438967,0.02670291,0.9995399,0,0
0.4413147,0,-0.02288923,1.503462,-0.3203163,-1.567749,-0.78479,2.244381,-0.01369141,0.02735878,0.9995319,0,0
0.4568253,0,-0.02345883,1.503576,-0.3220717,-1.634003,-0.7380066,2.242924,-0.01287508,0.02851507,0.9995105,0,0
0.4735947,0,-0.02458218,1.50385,-0.3256009,-1.788788,-0.6373291,2.244583,-0.0111179,0.03121535,0.9994509,0,0
0.489563,0,-0.02523521,1.503966,-0.327545,-1.940643,-0.5392151,2.152644,-0.009405512,0.03386414,0.9993822,0,0
0.5058899,0,-0.02655314,1.503915,-0.3316228,-2.138184,-0.3309631,2.027412,-0.005772417,0.0373095,0.9992871,0,0
0.5218353,0,-0.02725734,1.503603,-0.3338101,-2.221008,-0.1970215,1.95086,-0.003435975,0.038754,0.9992429,0,0
0.5378952,0,-0.02861761,1.503174,-0.3382417,-2.375397,-0.008483887,1.896109,-0.0001478106,0.04144676,0.9991407,0,0
0.554306,0,-0.02931293,1.503131,-0.3405263,-2.473297,0.06432923,1.886963,0.001121711,0.04315361,0.9990678,0,0
0.5700455,0,-0.03065259,1.503205,-0.3451145,-2.745819,0.2256033,1.811017,0.003932989,0.04790525,0.9988441,0,0
0.5865936,0,-0.0312047,1.503241,-0.3476827,-2.948761,0.3527249,1.76499,0.00614802,0.05144286,0.998657,0,0
0.602623,0,-0.03232308,1.503016,-0.3530595,-3.211365,0.5557826,1.790829,0.009684852,0.05601951,0.9983827,0,0
0.6191711,0,-0.03277698,1.503166,-0.356368,-3.270599,0.6306649,1.852965,0.01098903,0.0570517,0.9983107,0,0
0.6349335,0,-0.03317191,1.503458,-0.3596882,-3.508484,0.7151058,1.914605,0.01245724,0.0611961,0.998048,0,0
0.6515808,0,-0.03400105,1.503772,-0.3664526,-4.097717,0.9327237,1.852756,0.01623677,0.07145792,0.9973115,0,0
