time,phase,posX,posY,posZ,rotX,rotY,rotZ,forX,forY,forZ,miss,out
0.4832001,0,-0.03228615,1.497645,0.0450227,-2.872253,-3.074158,0.6893226,-0.05356098,0.05010915,0.9973065,0,1
0.5007782,0,-0.03116816,1.497109,0.04291657,-2.834564,-3.049835,0.7284241,-0.05313943,0.04945246,0.9973618,0,1
0.5167084,0,-0.03007156,1.496411,0.04067695,-2.747498,-3.026154,0.7513787,-0.05273087,0.04793436,0.9974576,0,1
0.5324554,0,-0.02791401,1.495306,0.03619072,-2.569,-2.976654,0.7580625,-0.05187672,0.04482229,0.9976471,0,1
0.54776,0,-0.02682042,1.494779,0.03380671,-2.519073,-2.933807,0.7534693,-0.05113301,0.04395179,0.9977242,0,1
0.5644684,0,-0.02475372,1.493488,0.02895695,-2.461365,-2.882629,0.7375128,-0.05024402,0.04294591,0.9978132,0,1
0.5805817,0,-0.02388446,1.49283,0.02634469,-2.500244,-2.834076,0.6866561,-0.04939695,0.0436236,0.9978261,0,1
0.5964813,0,-0.02209925,1.491693,0.02106324,-2.486267,-2.765808,0.652948,-0.04820823,0.04337985,0.9978949,0,1
0.6129913,0,-0.02136667,1.491139,0.01820627,-2.506897,-2.752167,0.5836301,-0.04797008,0.04373956,0.9978907,0,1
0.6277771,0,-0.02070824,1.490578,0.01516944,-2.473816,-2.732941,0.4864215,-0.0476364,0.0431628,0.9979317,0,1
0.6449738,0,-0.01950147,1.489428,0.009041697,-2.38797,-2.693207,0.3231632,-0.04694747,0.04166592,0.998028,0,1
0.6606293,0,-0.01903261,1.488937,0.005702198,-2.263458,-2.701813,0.1686178,-0.04710104,0.03949431,0.998109,0,1
0.6766052,0,-0.01815216,1.487907,-0.001109242,-2.069611,-2.669312,-0.08709717,-0.04654111,0.03611368,0.9982634,0,1
0.6925507,0,-0.01777515,1.487296,-0.004891574,-1.946259,-2.635895,-0.2167664,-0.04596245,0.03396196,0.9983657,0,1
0.7080078,0,-0.01716736,1.486164,-0.01261067,-1.731781,-2.549591,-0.3883667,-0.04446381,0.03022051,0.9985538,0,1
0.724472,0,-0.0171206,1.485556,-0.01693064,-1.566498,-2.495972,-0.440155,-0.04353295,0.02733733,0.9986779,0,1
0.7407227,0,-0.01688389,1.484425,-0.02579114,-1.233398,-2.405029,-0.5784302,-0.04195367,0.02152518,0.9988877,0,1
0.7570038,0,-0.0168092,1.483999,-0.03065482,-1.029724,-2.297363,-0.6362915,-0.0400796,0.01797103,0.9990349,0,1
0.7729187,0,-0.01674091,1.483575,-0.03556442,-0.9692993,-2.192444,-0.6292725,-0.03825082,0.01691666,0.9991249,0,1
0.7881165,0,-0.01668146,1.482706,-0.04538649,-0.964447,-2.021912,-0.6355896,-0.03527664,0.01683172,0.9992358,0,1
0.8049164,0,-0.01668222,1.482487,-0.05043465,-1.124969,-1.927551,-0.6079407,-0.03362927,0.01963328,0.9992415,0,1
0.8208466,0,-0.01674191,1.481774,-0.06085193,-1.275665,-1.71106,-0.600769,-0.02985179,0.0222627,0.9993064,0,1
0.8372803,0,-0.01681467,1.481339,-0.06636733,-1.356445,-1.506409,-0.6031799,-0.0262812,0.02367203,0.9993743,0,1
0.852951,0,-0.01693118,1.480343,-0.07742751,-1.486938,-1.141815,-0.5740662,-0.01992052,0.02594922,0.9994648,0,1
0.8683167,0,-0.01713766,1.479667,-0.08304778,-1.547638,-0.8956909,-0.5278625,-0.01562667,0.02700822,0.9995131,0,1
0.8855591,0,-0.01739463,1.47905,-0.08868757,-1.581482,-0.6594238,-0.5145569,-0.01150422,0.02759864,0.9995529,0,1
0.9015808,0,-0.01788921,1.47784,-0.1002064,-1.640594,-0.223999,-0.5118408,-0.003908136,0.02862976,0.9995825,0,1
0.9177551,0,-0.01831646,1.477124,-0.1060432,-1.63446,0.04425129,-0.5473633,0.0007720165,0.02852268,0.9995928,0,1
0.933609,0,-0.01910751,1.475662,-0.1176524,-1.622345,0.4950514,-0.5282288,0.008636707,0.02831131,0.9995618,0,1
0.9481964,0,-0.01961591,1.474834,-0.1234978,-1.592804,0.6471581,-0.4992676,0.01129044,0.02779636,0.9995499,0,1
0.965332,0,-0.02084,1.472873,-0.1355553,-1.609314,1.008806,-0.5150452,0.01759914,0.02808432,0.9994506,0,1
0.9812927,0,-0.02155393,1.471814,-0.1414886,-1.620117,1.179139,-0.508728,0.02057018,0.02827286,0.9993886,0,1
0.9967804,0,-0.02302046,1.469903,-0.1533058,-1.718201,1.500781,-0.4720154,0.02617881,0.0299836,0.9992075,0,1
1.012817,0,-0.0238262,1.468646,-0.159156,-1.764404,1.600713,-0.4022827,0.02792084,0.03078982,0.9991359,0,1
1.028168,0,-0.02455505,1.46781,-0.1651009,-1.661774,1.648491,-0.3051758,0.02875553,0.02899921,0.9991657,0,1
1.0448,0,-0.02613918,1.466807,-0.1769537,-1.494476,1.79714,-0.1773071,0.03135021,0.02608054,0.9991682,0,1
1.061157,0,-0.02695806,1.466217,-0.1828184,-1.325958,1.824879,-0.2322693,0.03183623,0.02314014,0.9992252,0,1
1.077286,0,-0.02839013,1.464911,-0.1948188,-1.028046,1.951799,-0.212677,0.03405325,0.0179419,0.9992589,0,1
1.092865,0,-0.02911165,1.4644,-0.2009515,-0.8829651,2.001082,-0.2240906,0.03491424,0.01540985,0.9992715,0,1
1.108154,0,-0.03051299,1.463881,-0.2132504,-0.6077576,2.080504,-0.2416382,0.03630163,0.01060734,0.9992846,0,2
1.125046,0,-0.0311664,1.463994,-0.2193458,-0.4953308,2.071524,-0.2573547,0.03614569,0.008645214,0.9993091,0,2
1.141113,0,-0.03170038,1.464494,-0.2255341,-0.4260559,2.064282,-0.2782288,0.03601973,0.007436072,0.9993234,0,2
1.157013,0,-0.03257434,1.465273,-0.2381262,-0.3364563,2.079864,-0.2358093,0.03629187,0.005872349,0.999324,0,2
1.173126,0,-0.03288195,1.465896,-0.2448012,-0.2680054,2.060971,-0.1753235,0.03596259,0.004677294,0.9993422,0,2
1.188293,0,-0.03349614,1.467313,-0.2583361,0.02511028,2.002292,-0.01855469,0.03493947,-0.0004382571,0.9993894,0,2
1.205475,0,-0.03378465,1.468094,-0.2655498,0.2834595,1.915641,0.06657098,0.03342761,-0.004947281,0.9994289,0,2
1.221619,0,-0.03409811,1.469652,-0.2802058,0.7502649,1.798468,0.1429524,0.03138134,-0.01309422,0.9994217,0,2
1.237473,0,-0.03408493,1.470739,-0.2876551,0.9513609,1.802835,0.0815386,0.03145587,-0.01660362,0.9993672,0,2
1.254105,0,-0.03405678,1.472082,-0.2949207,0.8686977,1.837487,0.006016157,0.03206101,-0.01516105,0.9993709,0,2
1.268448,0,-0.03406034,1.474278,-0.3095094,0.6007392,1.891795,-0.1201172,0.03301024,-0.01048469,0.9994,0,2
1.285294,0,-0.03404664,1.47485,-0.3167648,0.2155357,1.943564,-0.1801147,0.03391484,-0.003761799,0.9994177,0,2
1.301331,0,-0.03378202,1.47633,-0.3315552,-0.20578,1.974892,-0.2478638,0.03446132,0.003591293,0.9993996,0,2
1.317383,0,-0.0335484,1.476617,-0.3389932,-0.3910522,2.003329,-0.2659607,0.03495676,0.006825143,0.9993655,0,2
1.333328,0,-0.03297046,1.4775,-0.353825,-0.7268677,2.050107,-0.2870789,0.0357706,0.01268594,0.9992795,0,2
1.348541,0,-0.03262913,1.477771,-0.361154,-0.9625854,2.096212,-0.2695618,0.03657249,0.01679942,0.9991898,0,2
1.365372,0,-0.03194918,1.477883,-0.3757833,-1.387573,2.145912,-0.2849426,0.0374335,0.02421539,0.9990057,0,2
1.381195,0,-0.03144525,1.477628,-0.3831359,-1.501953,2.135463,-0.2554016,0.03724943,0.02621119,0.9989622,0,2
1.397522,0,-0.03091025,1.477201,-0.3905937,-1.534424,2.130198,-0.2198792,0.03715709,0.02677751,0.9989506,0,2
1.4133,0,-0.02981831,1.476058,-0.4054922,-1.615173,2.140007,-0.1864929,0.03732665,0.0281862,0.9989055,0,2
1.428741,0,-0.02904563,1.475363,-0.4130424,-1.543854,2.101497,-0.105896,0.03665651,0.02694195,0.9989647,0,2
1.445557,0,-0.027566,1.474006,-0.4279923,-1.499481,2.047213,-0.009643555,0.03571077,0.0261679,0.9990195,0,2
1.462204,0,-0.02661641,1.473247,-0.4355578,-1.382751,1.993098,0.04187058,0.03476898,0.02413129,0.999104,0,2
1.477341,0,-0.02467217,1.471701,-0.4506516,-1.272369,1.923,0.07871593,0.0335481,0.02220532,0.9991904,0,2
1.493469,0,-0.02362069,1.470813,-0.4582309,-1.254303,1.883418,0.1119804,0.03285806,0.02189,0.9992203,0,2
1.508789,0,-0.02151193,1.469313,-0.4733005,-1.24823,1.768626,0.2561704,0.03085612,0.02178425,0.9992864,0,2
1.525543,0,-0.02051715,1.468615,-0.4808618,-1.305359,1.639427,0.3526441,0.02860207,0.02278072,0.9993312,0,2
1.541565,0,-0.01950353,1.468145,-0.4883317,-1.187256,1.496979,0.4694646,0.02611864,0.02072029,0.9994441,0,2
1.557663,0,-0.01740899,1.46936,-0.5029616,-0.921814,1.215179,0.7756148,0.02120455,0.01608798,0.9996457,0,2
1.573578,0,-0.0167538,1.471056,-0.510015,-0.9660034,0.939325,0.819001,0.01639125,0.01685928,0.9997235,0,2
1.589081,0,-0.01533443,1.471893,-0.5244975,-1.114716,0.5228027,0.8069234,0.009122775,0.01945448,0.9997692,0,2
1.606049,0,-0.01499415,1.471713,-0.5320073,-1.230896,0.3380744,0.6098995,0.005899116,0.02148164,0.9997519,0,2
1.62175,0,-0.0143264,1.472567,-0.546666,-1.290588,0.0135321,0.2384856,0.0002361197,0.022523,0.9997463,0,2
1.637848,0,-0.01420955,1.473433,-0.5539125,-1.296204,-0.1471252,-0.08258057,-0.00256704,0.022621,0.9997408,0,2
1.653961,0,-0.014198,1.474237,-0.5611519,-1.333557,-0.28302,-0.3713989,-0.004938298,0.02327267,0.9997169,0,2
1.669052,0,-0.0144578,1.47543,-0.5757459,-1.326813,-0.4978943,-0.8825073,-0.008687505,0.02315493,0.9996942,0,2
1.685944,0,-0.01490384,1.475842,-0.5833476,-1.154877,-0.5706482,-1.159821,-0.009957748,0.02015523,0.9997473,0,2
1.702286,0,-0.01572767,1.476833,-0.5986045,-0.7934265,-0.7884521,-1.507568,-0.01375943,0.01384722,0.9998094,0,2
1.718216,0,-0.01620364,1.477343,-0.6064215,-0.5427856,-0.9686584,-1.434875,-0.0169049,0.009473359,0.9998122,0,2
1.734131,0,-0.01728645,1.478604,-0.6216916,-0.2854004,-1.32486,-1.354675,-0.02312072,0.004981209,0.9997203,0,2
1.749054,0,-0.01798008,1.479661,-0.6291159,-0.346405,-1.515533,-1.128967,-0.02644749,0.006045975,0.9996319,0,2
1.765717,0,-0.01950068,1.481565,-0.6441177,-0.4750366,-1.813599,-0.9956055,-0.03164679,0.008290962,0.9994648,0,2
1.781616,0,-0.02049058,1.48243,-0.6514893,-0.7617493,-1.904419,-1.020905,-0.03322935,0.01329451,0.9993593,0,2
1.797852,0,-0.02144411,1.48318,-0.6589406,-0.9891663,-1.939087,-1.050812,-0.03383218,0.01726326,0.9992784,0,2
1.813995,0,-0.02317211,1.484653,-0.6739151,-1.275757,-2.048553,-0.977478,-0.0357373,0.02226427,0.9991132,0,2
1.829086,0,-0.02408412,1.48498,-0.6814594,-1.364899,-2.030914,-0.8460999,-0.0354289,0.02381976,0.9990883,0,3
1.845627,0,-0.02579679,1.485638,-0.6965999,-1.456604,-2.053009,-0.6312256,-0.03581228,0.02542006,0.9990352,0,3
1.861923,0,-0.02674757,1.48582,-0.7042398,-1.384338,-1.931824,-0.5668945,-0.03370042,0.02415909,0.99914,0,3
1.877731,0,-0.02855176,1.48625,-0.719344,-1.348267,-1.691925,-0.4678345,-0.02951706,0.02352945,0.9992873,0,3
1.893799,0,-0.02954439,1.486201,-0.7267317,-1.400574,-1.428101,-0.3751221,-0.02491506,0.02444243,0.9993907,0,3
1.909256,0,-0.03052708,1.48596,-0.7341504,-1.506378,-1.22403,-0.2513733,-0.02135433,0.02628805,0.9994263,0,3
1.925934,0,-0.03252816,1.485354,-0.748994,-1.631805,-0.9200745,-0.03378296,-0.0160509,0.02847648,0.9994656,0,3
1.942261,0,-0.03375235,1.484844,-0.7563684,-1.608643,-0.7378845,0.01945614,-0.0128732,0.02807228,0.999523,0,3
1.958618,0,-0.03606868,1.483332,-0.7712899,-1.55719,-0.4136353,0.08143423,-0.007216607,0.02717469,0.9996046,0,3
1.974701,0,-0.03738545,1.482234,-0.778639,-1.400391,-0.2008972,0.009775463,-0.003505051,0.02443921,0.9996952,0,3
1.990417,0,-0.03995061,1.480401,-0.7933611,-1.264679,0.1398129,0.02173206,0.002439598,0.02207121,0.9997534,0,3
2.00528,0,-0.04140037,1.479022,-0.8004762,-1.200195,0.271521,0.008809526,0.004737879,0.02094558,0.9997694,0,3
2.022308,0,-0.04421062,1.476519,-0.8150632,-1.040192,0.5142103,0.07225024,0.008973066,0.01815359,0.999795,0,3
2.038376,0,-0.04545043,1.474951,-0.8226423,-0.9099731,0.5683824,0.06380973,0.009918732,0.0158814,0.9998247,0,3
2.054581,0,-0.04665262,1.47357,-0.8301312,-0.6358948,0.6994103,0.07001224,0.01220596,0.01109832,0.9998639,0,3
2.07077,0,-0.04930059,1.4727,-0.844505,-0.2019348,0.9700175,0.03040266,0.01692909,0.003524431,0.9998505,0,3
2.085587,0,-0.05055361,1.473977,-0.8514922,-0.2062378,1.126411,-0.1027222,0.01965819,0.003599549,0.9998003,0,3
2.102295,0,-0.05281631,1.473684,-0.8657773,-0.4100647,1.463736,-0.242157,0.02554358,0.00715682,0.9996481,0,3
2.119064,0,-0.05365667,1.472921,-0.8733536,-0.7095032,1.589432,-0.2095642,0.02773514,0.0123829,0.9995386,0,3
2.134247,0,-0.05535953,1.472451,-0.8883564,-0.8782654,1.740427,-0.01080322,0.03036795,0.01532792,0.9994212,0,3
2.150406,0,-0.05599473,1.472378,-0.8962977,-0.7030334,1.64941,0.2146998,0.0287815,0.0122697,0.9995104,0,3
2.165634,0,-0.05734644,1.472664,-0.912655,-0.1448059,1.577576,0.3977014,0.02753033,0.002527411,0.9996178,0,3
2.1828,0,-0.05800683,1.472996,-0.9215107,0.4926371,1.544518,0.3824202,0.02695267,-0.008598033,0.9995998,0,3
2.198837,0,-0.05863815,1.473457,-0.9306366,1.165899,1.551007,0.2653757,0.02706127,-0.02034737,0.9994267,0,3
2.214615,0,-0.05972195,1.475164,-0.9483909,1.989409,1.558178,0.1576728,0.02717559,-0.03471476,0.9990277,0,3
2.230637,0,-0.06003249,1.476928,-0.9572459,2.001646,1.521919,0.1853471,0.02654317,-0.03492821,0.9990373,0,3
2.245941,0,-0.06062125,1.479587,-0.9749983,1.784977,1.445179,0.2929563,0.02520822,-0.03114869,0.9991968,0,3
2.262741,0,-0.06069247,1.48022,-0.98405,1.230353,1.355877,0.4175526,0.02365685,-0.02147206,0.9994895,0,3
2.279083,0,-0.06064799,1.481642,-1.002663,0.8992975,1.255093,0.511671,0.02190106,-0.01569506,0.9996369,0,3
2.296127,0,-0.06043592,1.482002,-1.01215,0.7437869,1.254299,0.4733652,0.02188805,-0.01298117,0.9996762,0,4
2.310989,0,-0.06021596,1.482586,-1.02153,0.59049,1.22907,0.4255009,0.02144854,-0.01030581,0.9997168,0,4
2.326736,0,-0.05976299,1.483566,-1.040313,0.2163128,1.113505,0.4039506,0.01943296,-0.003775362,0.999804,0,4
2.342957,0,-0.05951608,1.483464,-1.049881,0.02558753,1.007713,0.318237,0.01758699,-0.0004465867,0.9998453,0,4
2.359329,0,-0.05878236,1.483285,-1.06924,-0.2967834,0.8337353,0.1731826,0.01455072,0.005179812,0.9998807,0,4
2.375244,0,-0.05819255,1.482954,-1.079094,-0.4302979,0.7096706,0.09736129,0.01238542,0.007510092,0.9998951,0,4
2.391434,0,-0.05702381,1.482372,-1.098725,-0.7084656,0.435682,0.01560748,0.007603431,0.01236497,0.9998946,0,4
2.407425,0,-0.05625878,1.481989,-1.10856,-0.8232422,0.2093572,0.02528567,0.003653587,0.01436779,0.9998901,0,4
2.423599,0,-0.05475282,1.480617,-1.128355,-1.072998,-0.1818237,-0.02609253,-0.003172607,0.018726,0.9998196,0,4
2.439972,0,-0.05381862,1.479361,-1.138362,-1.111725,-0.4182434,-0.03100586,-0.007298146,0.01940196,0.9997851,0,4
2.455917,0,-0.05281263,1.478373,-1.148362,-1.053619,-0.6317749,-0.04776001,-0.0110245,0.01838802,0.9997702,0,4
2.472076,0,-0.05103878,1.476273,-1.168208,-1.0448,-1.027985,-0.07501221,-0.01793788,0.01823404,0.9996728,0,4
2.487015,0,-0.0502205,1.475025,-1.178059,-1.009491,-1.241852,-0.1116333,-0.02166961,0.01761809,0.9996099,0,4
2.504272,0,-0.04793745,1.472371,-1.197929,-1.052887,-1.63028,-0.1472778,-0.02844496,0.01837533,0.9994264,0,4
2.520325,0,-0.04661252,1.470641,-1.20804,-1.014252,-1.798492,-0.08624268,-0.03137939,0.01770085,0.9993508,0,4
2.536621,0,-0.04414006,1.46728,-1.228072,-1.010742,-2.118164,-0.09146118,-0.03695489,0.01763988,0.9991612,0,5
2.552307,0,-0.04291383,1.466337,-1.237843,-0.946991,-2.234161,-0.0368042,-0.03897817,0.01652739,0.9991034,0,5
2.567688,0,-0.04030886,1.466565,-1.256968,-0.7667236,-2.591644,0.2352024,-0.04521333,0.01338139,0.9988877,0,5
2.584412,0,-0.03937365,1.467778,-1.266335,-0.9742126,-2.830078,0.2522222,-0.04936723,0.01700243,0.9986359,0,5
2.600922,0,-0.0375416,1.467592,-1.285266,-1.309875,-3.132477,0.03236062,-0.05463048,0.0228596,0.9982449,0,5
2.61734,0,-0.03692869,1.467854,-1.294972,-1.401489,-3.162903,-0.1458435,-0.05515852,0.0244579,0.998178,0,5
2.633209,0,-0.03650448,1.468843,-1.304777,-1.215485,-3.209198,-0.4512939,-0.05596903,0.02121272,0.9982072,0,5
2.64859,0,-0.03557649,1.470598,-1.324434,-0.8450623,-3.378998,-0.8366699,-0.05893391,0.01474858,0.9981529,0,5
2.665634,0,-0.03552066,1.471382,-1.334518,-0.3758545,-3.387421,-1.087402,-0.05908587,0.00656007,0.9982314,0,5
2.681625,0,-0.03534155,1.473198,-1.354759,0.335558,-3.425964,-1.446228,-0.05975789,-0.005856558,0.9981957,0,5
2.6978,0,-0.0353642,1.474318,-1.364887,0.6871504,-3.394257,-1.444794,-0.05920231,-0.01199275,0.998174,0,5
2.713226,0,-0.03516778,1.477124,-1.385077,0.9969953,-3.424286,-1.384613,-0.05972027,-0.01739997,0.9980635,0,5
2.728775,0,-0.03507916,1.478558,-1.394797,0.7109083,-3.395264,-1.134674,-0.05921949,-0.01240737,0.9981679,0,5
2.746033,0,-0.03507519,1.481322,-1.41431,0.3561046,-3.330841,-0.8369141,-0.05810031,-0.006215158,0.9982914,0,5
2.76236,0,-0.03516126,1.482229,-1.423962,-0.001686997,-3.256592,-0.6973877,-0.0568074,2.944365E-05,0.9983851,0,5
2.777924,0,-0.0350844,1.482987,-1.433657,-0.2405701,-3.168365,-0.6065063,-0.05526971,0.004198546,0.9984626,0,5
2.794052,0,-0.03498559,1.484384,-1.45311,-0.5460205,-3.024536,-0.4438477,-0.05276145,0.009529689,0.9985617,0,5
2.809372,0,-0.03499673,1.484692,-1.462885,-0.6306458,-2.913177,-0.3743286,-0.05081974,0.0110065,0.9986472,0,5
2.826233,0,-0.03485048,1.485142,-1.482325,-0.7623291,-2.7547,-0.2153931,-0.04805601,0.01330457,0.9987561,0,5
2.842545,0,-0.03483903,1.485068,-1.492006,-0.6825562,-2.649811,-0.1692505,-0.04622831,0.01191251,0.9988599,0,5
2.859131,0,-0.03486478,1.4848,-1.511313,-0.7024536,-2.476776,-0.1264648,-0.04321102,0.01225999,0.9989907,0,5
2.874542,0,-0.03502428,1.484048,-1.521012,-0.7044373,-2.385315,-0.1861267,-0.0416166,0.01229438,0.999058,0,5
2.89064,0,-0.03522833,1.48251,-1.54024,-0.8405151,-2.187775,-0.244812,-0.03817062,0.01466908,0.9991636,0,5
2.905945,0,-0.03534361,1.481716,-1.549755,-0.942627,-2.07901,-0.2771606,-0.03627292,0.01645138,0.9992065,0,5
2.922745,0,-0.03550804,1.480697,-1.559321,-1.065186,-1.999329,-0.2747498,-0.03488165,0.01858975,0.9992185,0,5
2.938904,0,-0.03585552,1.478246,-1.578478,-1.236298,-1.848389,-0.2761536,-0.03224722,0.0215759,0.999247,0,5
2.955154,0,-0.03604947,1.476814,-1.588175,-1.259521,-1.809265,-0.2502441,-0.03156497,0.02198119,0.9992599,0,5
2.971039,0,-0.03665715,1.473827,-1.607437,-1.299805,-1.7229,-0.2365112,-0.03005817,0.0226839,0.9992907,0,5
2.986633,0,-0.03707881,1.47263,-1.617006,-1.198883,-1.707245,-0.2572937,-0.02978597,0.02092293,0.9993373,0,5
3.004089,0,-0.03791326,1.470246,-1.63622,-1.066498,-1.664948,-0.247345,-0.02904952,0.01861296,0.9994047,0,5
3.019608,0,-0.03841253,1.468865,-1.64596,-0.9157104,-1.687897,-0.2634888,-0.02945146,0.01598149,0.9994385,0,5
3.035873,0,-0.03951857,1.465997,-1.665246,-0.6631165,-1.705383,-0.2436523,-0.02975812,0.01157323,0.9994901,0,5
3.051956,0,-0.04010155,1.464149,-1.675093,-0.501709,-1.745483,-0.247345,-0.03045861,0.008756463,0.9994977,0,5
3.067291,0,-0.04067253,1.462141,-1.685105,-0.1956177,-1.757751,-0.2894592,-0.03067343,0.003414238,0.9995236,0,5
3.083969,0,-0.0418523,1.459754,-1.70462,0.4700735,-1.763306,-0.2900696,-0.03076935,-0.008204238,0.9994928,0,5
3.100189,0,-0.04226738,1.460223,-1.714268,0.8038449,-1.828857,-0.2155151,-0.03191119,-0.01402928,0.9993923,0,5
3.116379,0,-0.0431174,1.459191,-1.73368,1.09639,-1.888824,-0.2738953,-0.03295435,-0.01913444,0.9992737,0,5
3.132309,0,-0.04320052,1.4579,-1.743607,1.13077,-1.826538,-0.3020325,-0.03186763,-0.01973438,0.9992973,0,5
3.147217,0,-0.04359365,1.45667,-1.763407,1.198757,-1.687653,-0.3008423,-0.02944448,-0.02092074,0.9993474,0,5
3.164093,0,-0.04367677,1.457024,-1.773137,1.107248,-1.639404,-0.3027954,-0.02860358,-0.01932391,0.999404,0,5
3.180313,0,-0.04368803,1.457545,-1.792747,1.210807,-1.61322,-0.1982422,-0.0281461,-0.021131,0.9993805,0,5
3.196655,0,-0.04338582,1.45831,-1.802728,1.390791,-1.642853,-0.1383362,-0.0286608,-0.02427149,0.9992945,0,5
3.212814,0,-0.04299115,1.459681,-1.812713,1.688477,-1.638458,-0.06140137,-0.02858026,-0.02946521,0.9991571,0,5
3.227859,0,-0.04223952,1.462312,-1.832621,2.155526,-1.630859,0.0906313,-0.02843971,-0.03761215,0.9988877,0,5
3.244629,0,-0.04162589,1.463602,-1.842853,2.454333,-1.660126,0.2006111,-0.02894427,-0.04282309,0.9986633,0,5
3.261261,0,-0.04033724,1.465893,-1.863554,2.953285,-1.651855,0.3360211,-0.02878821,-0.05152172,0.9982569,0,5
3.276932,0,-0.03953455,1.467268,-1.873872,3.128859,-1.593384,0.3604654,-0.02776453,-0.05458175,0.9981232,0,5
3.29303,0,-0.03786681,1.470804,-1.894111,3.007209,-1.44342,0.3725529,-0.02515532,-0.0524616,0.998306,0,5
3.308014,0,-0.03674924,1.472297,-1.904077,2.443407,-1.308014,0.2827916,-0.02280631,-0.04263258,0.9988305,0,5
3.32489,0,-0.03445833,1.474847,-1.924455,1.759248,-1.068268,0.1612854,-0.01863495,-0.03069984,0.9993549,0,5
