time,phase,posX,posY,posZ,rotX,rotY,rotZ
0,0,0.1183703,1.526595,-0.9125731,2.293627,-9.179565,-4.122864
0.0152669,0,0.1187132,1.526618,-0.7925158,2.30809,-9.140045,-4.18396
0.02913857,0,0.1190354,1.526747,-0.7684652,2.305229,-9.085938,-4.221741
0.04270267,0,0.1193546,1.527121,-0.7635671,2.278929,-9.03009,-4.270752
0.05638456,0,0.1196453,1.527171,-0.7635118,2.242475,-8.958771,-4.332336
0.06893253,0,0.1199203,1.529719,-0.7624973,2.213928,-8.890594,-4.413391
0.08372879,0,0.1201889,1.530934,-0.7622304,2.170958,-8.819946,-4.512939
0.09781027,0,0.1204176,1.530964,-0.762146,2.148261,-8.736847,-4.585632
0.1111307,0,0.120689,1.53136,-0.7620084,2.098679,-8.67514,-4.639008
0.1256666,0,0.1209498,1.53147,-0.7619432,2.072963,-8.605896,-4.667084
0.139802,0,0.1211376,1.531463,-0.7618861,2.062162,-8.531281,-4.703491
0.1528163,0,0.121288,1.531419,-0.7618306,2.099242,-8.478546,-4.716278
0.1676197,0,0.1214248,1.531301,-0.7617955,2.130195,-8.424164,-4.709869
0.1811743,0,0.1215555,1.531188,-0.7617756,2.15338,-8.384644,-4.707458
0.1943197,0,0.121677,1.53114,-0.761736,2.131069,-8.338776,-4.666473
0.2090826,0,0.1217895,1.531158,-0.7616623,2.088369,-8.290466,-4.64502
0.2230844,0,0.1218799,1.531212,-0.7615539,2.045915,-8.244843,-4.624847
0.2367554,0,0.1219577,1.531258,-0.7614703,2.047989,-8.240509,-4.624054
0.2502174,0,0.1220271,1.531242,-0.761452,2.079784,-8.190674,-4.619476
0.2647634,0,0.1220902,1.531211,-0.7614653,2.10914,-8.174438,-4.635529
0.2787638,0,0.122148,1.531167,-0.761466,2.090946,-8.163635,-4.645874
0.2917056,0,0.1221884,1.531122,-0.7614593,2.099086,-8.141754,-4.660858
0.3063955,0,0.1222078,1.531118,-0.7614363,2.107084,-8.145416,-4.670197
0.3202267,0,0.1222425,1.531159,-0.7614196,2.111368,-8.131104,-4.658234
0.3334489,0,0.1222728,1.531207,-0.7614149,2.109306,-8.122406,-4.65152
0.348175,0,0.1223259,1.531238,-0.7614243,2.117229,-8.108856,-4.630798
0.362186,0,0.1224217,1.53126,-0.7614257,2.125422,-8.077942,-4.580139
0.376143,0,0.1225246,1.531282,-0.761432,2.110589,-8.059265,-4.55661
0.3893733,0,0.1226631,1.531291,-0.7614908,2.12395,-8.012054,-4.517395
0.404192,0,0.1228383,1.5313,-0.7615588,2.133457,-7.923218,-4.455597
0.4183011,0,0.123074,1.531294,-0.7616302,2.122841,-7.835083,-4.423309
0.4312787,0,0.1233695,1.531292,-0.7617018,2.109291,-7.709381,-4.382813
0.445406,0,0.1237004,1.531306,-0.7617866,2.07211,-7.585968,-4.345795
0.4597569,0,0.1242598,1.531409,-0.7619486,2.030412,-7.39624,-4.307861
0.4729748,0,0.1246641,1.531565,-0.7620776,1.986732,-7.206451,-4.28302
0.4876785,0,0.12509,1.531701,-0.7621921,1.918085,-7.005005,-4.261078
0.5012255,0,0.1255274,1.531921,-0.7623027,1.855127,-6.790222,-4.221069
0.5146379,0,0.1260644,1.532204,-0.7624699,1.755425,-6.582611,-4.169067
0.5291872,0,0.1266686,1.532378,-0.7626128,1.617551,-6.365326,-4.094055
