time,phase,posX,posY,posZ,rotX,rotY,rotZ,forX,forY,forZ,miss,out
0,0,-0.01240613,1.496572,-0.2546804,-1.272217,-0.445282,0.6244583,-0.007769648,0.0222023,0.9997233,0,0
0.01739502,0,-0.01226041,1.496461,-0.2539208,-1.219788,-0.4186401,0.5611554,-0.007304921,0.02128783,0.9997467,0,0
0.03466797,0,-0.01187161,1.496216,-0.2524708,-1.121948,-0.3920593,0.5395637,-0.006841494,0.01958057,0.9997849,0,0
0.05181885,0,-0.01171824,1.496109,-0.2516487,-1.080719,-0.3805237,0.5583841,-0.006640389,0.0188612,0.9998001,0,0
0.06915283,0,-0.01141341,1.495797,-0.2500489,-0.9949951,-0.3791809,0.5807749,-0.006616748,0.01736485,0.9998273,0,0
0.08557129,0,-0.01131919,1.495645,-0.2491672,-0.9797363,-0.3933411,0.5988247,-0.00686414,0.01709876,0.9998302,0,0
0.1029663,0,-0.01108357,1.49535,-0.2474225,-0.9038696,-0.4234619,0.6032885,-0.007389652,0.01577471,0.9998482,0,0
0.1195374,0,-0.01085192,1.494965,-0.2456181,-0.8120117,-0.4771729,0.6078871,-0.008327122,0.01417181,0.9998649,0,0
0.1376648,0,-0.01072946,1.494736,-0.2446564,-0.7114563,-0.5090942,0.611011,-0.008884443,0.01241717,0.9998834,0,0
0.1545105,0,-0.01040974,1.494418,-0.2426794,-0.5434875,-0.59552,0.6440063,-0.01039317,0.009485761,0.999901,0,0
0.1714783,0,-0.01023521,1.494167,-0.2415636,-0.4673767,-0.6426697,0.6216916,-0.01121598,0.008157328,0.9999038,0,0
0.1887512,0,-0.009918779,1.493683,-0.2393854,-0.2779846,-0.7098083,0.6196914,-0.012388,0.004851538,0.9999115,0,0
0.2059631,0,-0.009695217,1.493264,-0.2382281,-0.1688232,-0.7540283,0.6309111,-0.01315977,0.002946513,0.999909,0,0
0.2229309,0,-0.009271294,1.492713,-0.2359193,0.02201432,-0.8278198,0.6215454,-0.01444756,-0.0003842224,0.9998956,0,0
0.2397766,0,-0.008971959,1.492554,-0.2346285,0.09821132,-0.8570251,0.6300831,-0.01495722,-0.00171411,0.9998867,0,0
0.2572021,0,-0.008434772,1.49212,-0.2320416,0.2004137,-0.9068298,0.6069587,-0.01582661,-0.003497872,0.9998686,0,0
0.2737122,0,-0.008083984,1.491942,-0.2306497,0.1786799,-0.9271545,0.5804521,-0.01618092,-0.003118548,0.9998642,0,0
0.290741,0,-0.007346511,1.491363,-0.2278073,0.1089361,-0.9509583,0.5370656,-0.01659646,-0.001901292,0.9998605,0,0
0.307251,0,-0.006895423,1.491211,-0.2262986,0.05606003,-0.9550781,0.5339378,-0.01666865,-0.0009784319,0.9998606,0,0
0.324585,0,-0.006016105,1.490945,-0.2231443,-0.04577637,-0.9931335,0.531473,-0.01733264,0.0007989709,0.9998494,0,0
0.3405151,0,-0.005575448,1.490874,-0.2214496,-0.1084595,-1.004486,0.5029066,-0.01753049,0.001893194,0.9998446,0,0
0.3572388,0,-0.004654884,1.490505,-0.2180226,-0.1867981,-1.018311,0.442415,-0.01777187,0.003260006,0.9998367,0,0
0.3734131,0,-0.004164666,1.490164,-0.2162221,-0.1964417,-1.017944,0.4025312,-0.01776556,0.003428307,0.9998363,0,0
0.3899841,0,-0.003183573,1.489474,-0.2125075,-0.2166748,-1.00473,0.3446507,-0.01753484,0.003781741,0.9998391,0,0
