time,realtime,posX,posY,posZ,rotX,rotY,rotZ,headPosX,headPosY,headPosZ,LhandPosX,LhandPosY,LhandPosZ,LhandRotX,LhandRotY,LhandRotZ,RhandPosX,RhandPosY,RhandPosZ,RhandRotX,RhandRotY,RhandRotZ,,,,
0.01324844,6.38E+13,0.1065879,1.50E-05,-0.003532488,-2.757446,1.907892,-2.271454,-0.7510628,1.555515,2.328199,-1.208509,1.215169,2.889702,21.06245,-98.50418,-20.56854,-0.3905946,1.154479,1.799872,16.65765,91.72047,0.1779379,,-8.8E-06,-0.000316003,-0.000286631
0.0332489,6.38E+13,0.1065967,0.000331009,-0.003245857,-2.806732,1.867826,-2.232269,-0.7508539,1.555831,2.328396,-1.209621,1.214122,2.890274,21.52214,-100.3083,-21.43713,-0.3900459,1.155072,1.801093,16.61226,91.07822,359.8501,,0,0,0
0.05324936,6.38E+13,0.1065967,0.000331009,-0.003245857,-2.806732,1.867826,-2.232269,-0.7508539,1.555831,2.328396,-1.209621,1.214122,2.890274,21.52214,-100.3083,-21.43713,-0.3900459,1.155072,1.801093,16.61226,91.07822,359.8501,,2.96E-05,-0.000152236,-0.000326501
0.07324982,6.38E+13,0.1065671,0.000483246,-0.002919356,-2.82959,1.856626,-2.166412,-0.750644,1.555983,2.328647,-1.21043,1.212982,2.890486,22.60641,-100.5262,-21.38504,-0.389265,1.15545,1.802422,17.18603,90.03269,358.9862,,5.77E-05,2.71449E-05,-0.000355414
0.09324646,6.38E+13,0.1065094,0.000456101,-0.002563942,-2.885895,1.917199,-2.101318,-0.7504334,1.555956,2.328939,-1.211436,1.212741,2.890065,22.97725,-100.309,-20.17743,-0.3886313,1.155807,1.803077,16.96895,89.98864,359.541,,-1.62E-05,8.19499E-05,-0.000386157
0.1132469,6.38E+13,0.1065256,0.000374151,-0.002177785,-2.944336,1.967337,-2.06778,-0.7501489,1.555874,2.329201,-1.21282,1.213308,2.889366,22.86127,-99.16983,-17.29651,-0.3881142,1.154981,1.802145,17.40486,90.52467,359.7498,,0,0,0
0.1332474,6.38E+13,0.1065256,0.000374151,-0.002177785,-2.944336,1.967337,-2.06778,-0.7501489,1.555874,2.329201,-1.21282,1.213308,2.889366,22.86127,-99.16983,-17.29651,-0.3881142,1.154981,1.802145,17.40486,90.52467,359.7498,,5.28E-05,0.000117753,-0.000349065
0.1532478,6.38E+13,0.1064728,0.000256398,-0.00182872,-2.97052,2.078215,-2.118591,-0.7499394,1.555757,2.329485,-1.213374,1.21408,2.88931,22.6216,-98.936,-15.668,-0.3884392,1.155075,1.802161,18.26503,90.51694,358.4954,,0.0001323,0.000248909,-0.000307694
0.1732483,6.38E+13,0.1063405,7.49E-06,-0.001521026,-2.927673,2.15757,-2.126221,-0.7498154,1.555508,2.329796,-1.212754,1.215698,2.888927,22.3032,-98.21085,-14.12659,-0.3889629,1.155383,1.8024,18.65799,90.40883,357.7626,,0,0,0
0.1932487,6.38E+13,0.1063405,7.49E-06,-0.001521026,-2.927673,2.15757,-2.126221,-0.7498154,1.555508,2.329796,-1.212754,1.215698,2.888927,22.3032,-98.21085,-14.12659,-0.3889629,1.155383,1.8024,18.65799,90.40883,357.7626,,0.0001833,0.000278658,-0.000360484
0.2132492,6.38E+13,0.1061572,-0.000271168,-0.001160542,-2.934875,2.239206,-2.140381,-0.7496901,1.555229,2.330181,-1.210899,1.218781,2.885551,22.03912,-96.0614,-12.16922,-0.3897179,1.155773,1.802275,17.80889,90.62907,357.733,,0.0002822,-0.000026925,-0.000401732
0.2332497,6.38E+13,0.105875,-0.000244243,-0.00075881,-2.91217,2.282543,-2.137085,-0.7496056,1.555256,2.330664,-1.210891,1.218621,2.884678,21.25812,-97.0032,-12.30869,-0.3893542,1.154973,1.801655,17.78808,90.58823,358.0089,,0.0004031,5.93467E-05,-0.000321151
0.2532463,6.38E+13,0.1054719,-0.00030359,-0.000437659,-2.832123,2.260202,-2.102234,-0.7496635,1.555197,2.331177,-1.211013,1.217496,2.885037,21.74219,-97.95496,-13.88992,-0.3895579,1.154465,1.801883,17.85877,90.61285,358.233,,0,0,0
0.2732468,6.38E+13,0.1054719,-0.00030359,-0.000437659,-2.832123,2.260202,-2.102234,-0.7496635,1.555197,2.331177,-1.211013,1.217496,2.885037,21.74219,-97.95496,-13.88992,-0.3895579,1.154465,1.801883,17.85877,90.61285,358.233,,0.0006379,9.36062E-05,-0.000307227
0.2932472,6.38E+13,0.104834,-0.000397196,-0.000130433,-2.798859,2.185581,-2.14447,-0.7498974,1.555103,2.331845,-1.211913,1.215907,2.885384,22.14648,-98.99963,-15.3844,-0.3909387,1.154198,1.802822,17.80516,91.25076,358.8518,,0.0005154,0.000021378,-0.000500603
0.3132477,6.38E+13,0.1043186,-0.000418574,0.00037017,-2.888123,2.148524,-2.126221,-0.7499079,1.555082,2.332563,-1.212355,1.216576,2.885628,22.14023,-99.29471,-15.42548,-0.3907193,1.153796,1.801834,17.85802,91.14127,358.3562,,0,0,0
0.3332481,6.38E+13,0.1043186,-0.000418574,0.00037017,-2.888123,2.148524,-2.126221,-0.7499079,1.555082,2.332563,-1.212355,1.216576,2.885628,22.14023,-99.29471,-15.42548,-0.3907193,1.153796,1.801834,17.85802,91.14127,358.3562,,0.0003012,1.55755E-05,-0.00057047
0.3532486,6.38E+13,0.1040174,-0.00043415,0.00094064,-3.023865,2.186412,-2.067413,-0.7497175,1.555066,2.33318,-1.212392,1.217746,2.885733,22.65157,-98.7135,-14.14499,-0.3912409,1.153701,1.801956,17.81144,90.84821,357.8978,,0.0001904,-8.65156E-05,-0.00054273
0.3732491,6.38E+13,0.103827,-0.000347634,0.00148337,-3.040405,2.242121,-1.930908,-0.7494683,1.555152,2.333698,-1.212158,1.21893,2.885057,22.88425,-97.55945,-12.30426,-0.3915246,1.153555,1.8023,17.71794,90.95342,358.335,,0.0004633,0.000215337,-0.000362711
0.3932495,6.38E+13,0.1033637,-0.000562971,0.001846081,-2.876587,2.280037,-1.989807,-0.7495394,1.554937,2.334282,-1.211357,1.219457,2.88414,22.95504,-95.18112,-10.48438,-0.3919549,1.153115,1.802187,17.70083,91.13766,358.7895,,0,0,0
0.41325,6.38E+13,0.1033637,-0.000562971,0.001846081,-2.876587,2.280037,-1.989807,-0.7495394,1.554937,2.334282,-1.211357,1.219457,2.88414,22.95504,-95.18112,-10.48438,-0.3919549,1.153115,1.802187,17.70083,91.13766,358.7895,,0.000328,4.36975E-05,-0.000412504
0.4332466,6.38E+13,0.1030357,-0.000606668,0.002258585,-2.734894,2.273481,-2.034271,-0.7494797,1.554893,2.334806,-1.210187,1.219799,2.883443,21.5808,-92.66852,-9.314606,-0.3919376,1.152758,1.801897,17.82621,91.03333,358.5671,,0.0002782,0.000255965,-0.000325148
0.4532471,6.38E+13,0.1027575,-0.000862633,0.002583733,-2.647308,2.254719,-2.007965,-0.7494465,1.554637,2.335232,-1.209012,1.220761,2.882733,20.67591,-91.30225,-8.845703,-0.3925022,1.152837,1.802345,17.8223,90.9855,358.489,,0,0,0
0.4732475,6.38E+13,0.1027575,-0.000862633,0.002583733,-2.647308,2.254719,-2.007965,-0.7494465,1.554637,2.335232,-1.209012,1.220761,2.882733,20.67591,-91.30225,-8.845703,-0.3925022,1.152837,1.802345,17.8223,90.9855,358.489,,5.73E-05,0.000348515,-0.000269354
0.493248,6.38E+13,0.1027002,-0.001211148,0.002853087,-2.590668,2.301017,-2.024567,-0.7492965,1.554289,2.335463,-1.208421,1.221595,2.882272,19.92274,-89.44543,-7.577698,-0.3931881,1.15328,1.802848,17.72599,90.99001,358.4101,,-8.91E-05,0.000423088,-0.000198313
0.5132484,6.38E+13,0.1027893,-0.001634236,0.0030514,-2.540894,2.356514,-2.020569,-0.7490933,1.553866,2.335541,-1.208263,1.222187,2.881792,18.61989,-88.86127,-7.003754,-0.3923197,1.152278,1.800582,17.60575,90.95708,358.2895,,-0.0001475,-9.2992E-05,-0.000194772
0.5332489,6.38E+13,0.1029368,-0.001541244,0.003246172,-2.554932,2.406708,-2.016357,-0.7488513,1.553959,2.335574,-1.208222,1.2225,2.881689,18.46136,-89.01978,-7.240051,-0.3838004,1.141968,1.783924,17.55842,91.11007,358.0946,,0,0,0
0.5532494,6.38E+13,0.1029368,-0.001541244,0.003246172,-2.554932,2.406708,-2.016357,-0.7488513,1.553959,2.335574,-1.208222,1.2225,2.881689,18.46136,-89.01978,-7.240051,-0.3838004,1.141968,1.783924,17.55842,91.11007,358.0946,,-0.0001782,-0.000112105,-0.000126115
0.5732498,6.38E+13,0.103115,-0.001429139,0.003372287,-2.550507,2.471653,-2.063751,-0.7486361,1.554071,2.335537,-1.207895,1.222183,2.881963,20.22419,-89.09399,-6.852112,-0.3825142,1.140082,1.78118,17.56299,90.81483,357.9962,,-0.0002735,0.000098777,-0.000101058
0.5932465,6.38E+13,0.1033885,-0.001527916,0.003473345,-2.467377,2.509212,-2.137024,-0.7483712,1.553972,2.335415,-1.207824,1.222184,2.88225,20.6769,-89.28632,-6.53833,-0.3827866,1.139729,1.781113,17.58525,91.0211,358.7451,,-0.0002079,0.00013558,-9.9402E-05
0.6132469,6.38E+13,0.1035964,-0.001663496,0.003572747,-2.410034,2.515454,-2.250275,-0.7481539,1.553837,2.335339,-1.207984,1.221991,2.882483,20.13906,-89.58182,-7.100494,-0.3828655,1.139759,1.78108,17.59739,91.04962,358.5144,,0,0,0
0.6332474,6.38E+13,0.1035964,-0.001663496,0.003572747,-2.410034,2.515454,-2.250275,-0.7481539,1.553837,2.335339,-1.207984,1.221991,2.882483,20.13906,-89.58182,-7.100494,-0.3828655,1.139759,1.78108,17.59739,91.04962,358.5144,,-0.0001978,0.00028729,4.029E-06
0.6532478,6.38E+13,0.1037942,-0.001950786,0.003568718,-2.325836,2.516976,-2.335754,-0.748017,1.553549,2.335196,-1.207581,1.222686,2.882439,19.82005,-89.71313,-7.282806,-0.3832371,1.139618,1.781075,17.61213,91.08732,358.423,,-0.0002137,0.000161007,9.1899E-05
0.6732483,6.38E+13,0.1040079,-0.002111793,0.003476819,-2.309723,2.540074,-2.395081,-0.7479308,1.553388,2.33498,-1.207304,1.223002,2.882622,19.83744,-89.54904,-7.288055,-0.3834348,1.139442,1.781168,17.64542,91.0592,358.4079,,0,0,0
0.6932487,6.38E+13,0.1040079,-0.002111793,0.003476819,-2.309723,2.540074,-2.395081,-0.7479308,1.553388,2.33498,-1.207304,1.223002,2.882622,19.83744,-89.54904,-7.288055,-0.3834348,1.139442,1.781168,17.64542,91.0592,358.4079,,-0.0002146,0.000055158,0.000101623
0.7132492,6.38E+13,0.1042225,-0.002166951,0.003375196,-2.313049,2.569403,-2.409607,-0.747851,1.553333,2.334756,-1.206366,1.223828,2.8828,19.83985,-89.36316,-7.72995,-0.3837087,1.139189,1.781257,17.58489,91.07703,358.5973,,-0.0002081,0.000096259,0.000167587
0.7332497,6.38E+13,0.1044306,-0.00226321,0.003207609,-2.29538,2.609149,-2.381531,-0.7478223,1.553237,2.334491,-1.205838,1.224463,2.8831,19.62152,-89.07852,-7.659576,-0.38384,1.138925,1.78114,17.59219,91.21879,358.6572,,-0.0002678,-6.655E-06,0.000191358
0.7532463,6.38E+13,0.1046984,-0.002256555,0.003016251,-2.300842,2.63024,-2.398773,-0.7477682,1.553244,2.334166,-1.205808,1.225165,2.88302,19.48294,-88.97711,-7.223145,-0.3839626,1.138468,1.781222,17.69522,91.14461,358.6008,,0,0,0
0.7732468,6.38E+13,0.1046984,-0.002256555,0.003016251,-2.300842,2.63024,-2.398773,-0.7477682,1.553244,2.334166,-1.205808,1.225165,2.88302,19.48294,-88.97711,-7.223145,-0.3839626,1.138468,1.781222,17.69522,91.14461,358.6008,,-0.0001689,-6.0542E-05,0.000187809
0.7932472,6.38E+13,0.1048673,-0.002196013,0.002828442,-2.347229,2.583421,-2.389709,-0.7477816,1.553304,2.333914,-1.20567,1.225807,2.882569,19.24304,-89.1308,-6.815063,-0.3839809,1.137902,1.781414,17.79161,91.1213,358.7729,,-0.0001558,-0.000125903,0.00017426
0.8132477,6.38E+13,0.1050231,-0.00207011,0.002654182,-2.358826,2.489758,-2.389709,-0.7477947,1.55343,2.33368,-1.206022,1.225154,2.882801,19.40246,-89.0083,-6.991089,-0.3836592,1.136781,1.780399,17.84748,91.26125,358.807,,0,0,0
0.8332481,6.38E+13,0.1050231,-0.00207011,0.002654182,-2.358826,2.489758,-2.389709,-0.7477947,1.55343,2.33368,-1.206022,1.225154,2.882801,19.40246,-89.0083,-6.991089,-0.3836592,1.136781,1.780399,17.84748,91.26125,358.807,,-0.0001938,-0.000183767,0.000137893
0.8532486,6.38E+13,0.1052169,-0.001886343,0.002516289,-2.358948,2.413246,-2.372864,-0.7477551,1.553614,2.333446,-1.206027,1.225219,2.882378,19.33787,-89.19717,-7.558075,-0.3827216,1.134077,1.777924,18.03048,91.26671,358.7532,,-0.0002118,-0.000274369,0.000105374
0.8732491,6.38E+13,0.1054287,-0.001611974,0.002410915,-2.391785,2.363554,-2.345856,-0.7476798,1.553888,2.333221,-1.206223,1.224985,2.882262,19.29952,-89.18124,-7.549835,-0.382135,1.133034,1.778364,18.32168,91.20295,359.1918,,-0.0003604,0.00007332,0.000209836
0.8932495,6.38E+13,0.1057891,-0.001685294,0.002201079,-2.3414,2.326295,-2.344879,-0.7475734,1.553815,2.332818,-1.20641,1.224755,2.881924,19.33619,-89.01569,-7.452576,-0.381983,1.133143,1.778618,18.25001,91.23074,359.1837,,0,0,0
0.91325,6.38E+13,0.1057891,-0.001685294,0.002201079,-2.3414,2.326295,-2.344879,-0.7475734,1.553815,2.332818,-1.20641,1.224755,2.881924,19.33619,-89.01569,-7.452576,-0.381983,1.133143,1.778618,18.25001,91.23074,359.1837,,-0.0002949,8.8127E-05,0.000248912
0.9332466,6.38E+13,0.106084,-0.001773421,0.001952167,-2.258972,2.343784,-2.346863,-0.7475409,1.553727,2.332434,-1.20699,1.22454,2.881287,19.34371,-89.28021,-7.689331,-0.3816944,1.132864,1.778922,18.3093,91.08962,359.1343,,-0.0002715,-0.000362248,9.709E-05
0.9532471,6.38E+13,0.1063555,-0.001411173,0.001855077,-2.315582,2.286271,-2.209625,-0.7474176,1.554089,2.332173,-1.207588,1.224509,2.880789,19.38375,-89.48608,-7.574219,-0.3810581,1.132421,1.779109,18.38266,90.97379,359.4597,,0,0,0
0.9732475,6.38E+13,0.1063555,-0.001411173,0.001855077,-2.315582,2.286271,-2.209625,-0.7474176,1.554089,2.332173,-1.207588,1.224509,2.880789,19.38375,-89.48608,-7.574219,-0.3810581,1.132421,1.779109,18.38266,90.97379,359.4597,,-1.31E-05,-0.000381089,0.000079855
0.993248,6.38E+13,0.1063686,-0.001030084,0.001775222,-2.453278,2.2318,-2.283081,-0.7474648,1.55447,2.332107,-1.2082,1.224386,2.880217,19.50298,-89.35974,-7.174377,-0.3808159,1.132533,1.779139,18.33179,91.03886,359.6507,,8.25E-05,-0.00035702,8.3834E-05
1.013248,6.38E+13,0.1062861,-0.000673064,0.001691388,-2.540436,2.10302,-2.253357,-0.7475823,1.554827,2.332106,-1.208658,1.224453,2.880051,19.44044,-89.77466,-7.531647,-0.3807033,1.132586,1.779272,18.33322,90.94017,359.5431,,0.0001549,-2.30913E-05,0.000182766
1.033249,6.38E+13,0.1061312,-0.000649973,0.001508622,-2.510284,1.939981,-2.22049,-0.7478211,1.55485,2.332087,-1.208768,1.224436,2.880049,19.45226,-89.84128,-7.503693,-0.3802954,1.132356,1.779386,18.41216,90.8913,359.9023,,0,0,0
1.053249,6.38E+13,0.1061312,-0.000649973,0.001508622,-2.510284,1.939981,-2.22049,-0.7478211,1.55485,2.332087,-1.208768,1.224436,2.880049,19.45226,-89.84128,-7.503693,-0.3802954,1.132356,1.779386,18.41216,90.8913,359.9023,,0.0002731,0.000273822,0.000269303
1.07325,6.38E+13,0.1058581,-0.000923795,0.001239319,-2.507538,1.813209,-2.299866,-0.7482047,1.554576,2.332089,-1.208903,1.224419,2.879864,19.54433,-89.66351,-7.370911,-0.3799304,1.132542,1.779411,18.31731,91.07644,0.4445108,,0.0002031,0.000165069,0.000193856
1.093246,6.38E+13,0.105655,-0.001088864,0.001045463,-2.569244,1.719733,-2.281891,-0.7484854,1.554411,2.332096,-1.209483,1.224698,2.879874,19.34044,-89.82095,-7.748932,-0.3799775,1.132717,1.779403,18.30479,91.00929,0.1674799,,0,0,0
1.113247,6.38E+13,0.105655,-0.001088864,0.001045463,-2.569244,1.719733,-2.281891,-0.7484854,1.554411,2.332096,-1.209483,1.224698,2.879874,19.34044,-89.82095,-7.748932,-0.3799775,1.132717,1.779403,18.30479,91.00929,0.1674799,,0.0002854,0.000471449,0.000216596
1.133247,6.38E+13,0.1053696,-0.001560313,0.000828867,-2.622253,1.666294,-2.247772,-0.7488403,1.55394,2.332144,-1.209943,1.224787,2.880172,19.33028,-89.85583,-7.686798,-0.379531,1.133233,1.779326,18.22106,90.93233,359.9626,,0.0002324,0.000365271,0.000116244
1.153248,6.38E+13,0.1051372,-0.001925584,0.000712623,-2.646057,1.683318,-2.161743,-0.7490869,1.553575,2.332227,-1.210666,1.225275,2.880236,19.17736,-89.89136,-7.50885,-0.3790471,1.133496,1.779365,18.12674,90.84566,359.9441,,0.0001686,-0.000030853,3.06846E-05
1.173248,6.38E+13,0.1049686,-0.001894731,0.000681939,-2.613129,1.695828,-2.128265,-0.7492278,1.553605,2.332324,-1.210961,1.225099,2.880486,19.17521,-89.85901,-7.506226,-0.3787631,1.133412,1.779439,18.16698,90.84669,-0.003107239,,0,0,0
1.193249,6.38E+13,0.1049686,-0.001894731,0.000681939,-2.613129,1.695828,-2.128265,-0.7492278,1.553605,2.332324,-1.210961,1.225099,2.880486,19.17521,-89.85901,-7.506226,-0.3787631,1.133412,1.779439,18.16698,90.84669,-0.003107239,,0.0001277,7.134E-05,0.000139519
1.213249,6.38E+13,0.1048409,-0.001966071,0.00054242,-2.405212,1.660267,-2.182556,-0.7494167,1.553534,2.332316,-1.211317,1.224616,2.8806,19.16467,-89.65121,-7.705231,-0.3782505,1.132661,1.780314,18.68392,90.78742,359.6594,,7.07E-05,-0.000154295,0.000105577
1.23325,6.38E+13,0.1047702,-0.001811776,0.000436842,-2.271637,1.654767,-2.25766,-0.7495414,1.553688,2.332291,-1.211821,1.223951,2.880386,19.0859,-89.96844,-8.513641,-0.3779303,1.130942,1.781813,19.8672,90.07529,358.9267,,0,0,0
1.253246,6.38E+13,0.1047702,-0.001811776,0.000436842,-2.271637,1.654767,-2.25766,-0.7495414,1.553688,2.332291,-1.211821,1.223951,2.880386,19.0859,-89.96844,-8.513641,-0.3779303,1.130942,1.781813,19.8672,90.07529,358.9267,,3.96E-05,9.1197E-05,0.000139597
1.273247,6.38E+13,0.1047306,-0.001902973,0.000297246,-2.224518,1.705752,-2.387024,-0.7496681,1.553597,2.332221,-1.212735,1.223531,2.880599,19.28378,-90.07791,-8.331512,-0.3774363,1.129966,1.782972,20.02148,90.00642,359.6242,,1.6E-06,0.000086572,-9.53856E-05
1.293247,6.38E+13,0.104729,-0.001989545,0.000392631,-2.289124,1.767719,-2.388947,-0.7496017,1.55351,2.332289,-1.214134,1.223068,2.880507,19.60074,-90.39886,-8.296387,-0.3774766,1.130389,1.782873,19.57804,90.11039,359.606,,-7E-06,0.000211725,-2.68256E-05
1.313248,6.38E+13,0.104736,-0.00220127,0.000419457,-2.253784,1.854522,-2.372467,-0.7495778,1.553299,2.332303,-1.214891,1.222957,2.880302,19.56401,-90.647,-8.286041,-0.3770763,1.130233,1.783833,19.56375,89.65514,359.1776,,0,0,0
1.333248,6.38E+13,0.104736,-0.00220127,0.000419457,-2.253784,1.854522,-2.372467,-0.7495778,1.553299,2.332303,-1.214891,1.222957,2.880302,19.56401,-90.647,-8.286041,-0.3770763,1.130233,1.783833,19.56375,89.65514,359.1776,,-2.51E-05,0.000439896,0.000100655
1.353249,6.38E+13,0.1047611,-0.002641166,0.000318802,-2.131073,1.911169,-2.392426,-0.7496313,1.552859,2.332214,-1.214909,1.222731,2.88042,19.5448,-90.44846,-8.193634,-0.3767533,1.130338,1.784179,19.44754,89.67001,359.5217,,-3.78E-05,0.000462037,9.17908E-05
1.373249,6.38E+13,0.1047989,-0.003103203,0.000227011,-2.013306,1.969831,-2.356964,-0.7496694,1.552397,2.332123,-1.215536,1.222274,2.88053,19.44693,-90.45419,-8.378418,-0.3764258,1.130484,1.784745,19.35094,89.54103,359.7434,,0,0,0
1.39325,6.38E+13,0.1047989,-0.003103203,0.000227011,-2.013306,1.969831,-2.356964,-0.7496694,1.552397,2.332123,-1.215536,1.222274,2.88053,19.44693,-90.45419,-8.378418,-0.3764258,1.130484,1.784745,19.35094,89.54103,359.7434,,5E-07,0.000196439,4.01295E-05
1.41325,6.38E+13,0.1047984,-0.003299642,0.000186882,-1.958771,1.986087,-2.312073,-0.7496982,1.552201,2.332094,-1.215898,1.221886,2.880833,19.38857,-90.53537,-8.490295,-0.3763181,1.130644,1.784941,19.32405,89.43469,359.8295,,4.74E-05,0.000208525,-3.36743E-05
1.433247,6.38E+13,0.104751,-0.003508167,0.000220556,-1.864075,1.961837,-2.347473,-0.7497079,1.551992,2.332152,-1.21587,1.221523,2.880882,19.4348,-90.47424,-8.460724,-0.3763727,1.130759,1.784944,19.33258,89.44167,359.9021,,8.13E-05,0.000296538,0.000193029
1.453247,6.38E+13,0.1046697,-0.003804705,2.75E-05,-1.68515,1.903143,-2.396179,-0.7499019,1.551695,2.332073,-1.215329,1.220616,2.88078,19.4907,-90.27258,-8.80661,-0.3764563,1.130847,1.784925,19.34991,89.39212,359.8861,,0,0,0
1.473248,6.38E+13,0.1046697,-0.003804705,2.75E-05,-1.68515,1.903143,-2.396179,-0.7499019,1.551695,2.332073,-1.215329,1.220616,2.88078,19.4907,-90.27258,-8.80661,-0.3764563,1.130847,1.784925,19.34991,89.39212,359.8861,,3.38E-05,0.000148545,0.000211605
1.493248,6.38E+13,0.1046359,-0.00395325,-0.000184078,-1.631958,1.848481,-2.420319,-0.7500754,1.551547,2.331947,-1.214946,1.220121,2.880935,19.18545,-90.44714,-9.984375,-0.3765731,1.130947,1.784711,19.40111,89.35909,359.8597,,-5.03E-05,0.000071878,0.00014695
1.513248,6.38E+13,0.1046862,-0.004025128,-0.000331028,-1.658234,1.828229,-2.380402,-0.7501437,1.551475,2.331808,-1.215515,1.219919,2.88131,19.65899,-91.27805,-10.19638,-0.3767568,1.131067,1.784349,19.43742,89.44102,359.9023,,0,0,0
1.533249,6.38E+13,0.1046862,-0.004025128,-0.000331028,-1.658234,1.828229,-2.380402,-0.7501437,1.551475,2.331808,-1.215515,1.219919,2.88131,19.65899,-91.27805,-10.19638,-0.3767568,1.131067,1.784349,19.43742,89.44102,359.9023,,-0.0002181,1.5647E-05,0.000153697
1.553249,6.38E+13,0.1049043,-0.004040775,-0.000484724,-1.637482,1.797919,-2.321625,-0.7500982,1.551459,2.331545,-1.216227,1.219939,2.881433,20.29299,-91.9917,-9.871643,-0.3771489,1.131283,1.78374,19.42097,89.40166,359.5761,,-0.0003594,5.8995E-05,0.000228887
1.57325,6.38E+13,0.1052637,-0.00409977,-0.000713611,-1.596436,1.798296,-2.490662,-0.750006,1.5514,2.331129,-1.216368,1.21998,2.881356,20.10367,-91.37711,-9.478149,-0.3774168,1.131147,1.78352,19.44035,89.50818,359.6101,,-0.0001797,-0.000364465,0.000296934
1.593246,6.38E+13,0.1054434,-0.003735305,-0.001010545,-1.604095,1.712943,-2.517365,-0.7500888,1.551765,2.330792,-1.216651,1.219875,2.881333,19.98582,-91.29694,-9.854004,-0.3780562,1.130685,1.783245,19.47871,89.68376,359.4213,,0,0,0
1.613247,6.38E+13,0.1054434,-0.003735305,-0.001010545,-1.604095,1.712943,-2.517365,-0.7500888,1.551765,2.330792,-1.216651,1.219875,2.881333,19.98582,-91.29694,-9.854004,-0.3780562,1.130685,1.783245,19.47871,89.68376,359.4213,,-0.0001431,-0.000555748,0.000351764
1.633247,6.38E+13,0.1055865,-0.003179557,-0.001362309,-1.611176,1.625476,-2.530365,-0.7502363,1.55232,2.330442,-1.217327,1.220039,2.88116,19.71921,-91.55194,-10.87775,-0.3787518,1.129502,1.783568,19.8163,89.46811,358.9568,,-0.0001711,-0.000202222,0.000320502
1.653248,6.38E+13,0.1057576,-0.002977335,-0.001682811,-1.687561,1.644764,-2.644196,-0.750342,1.552523,2.330094,-1.217639,1.220121,2.881327,19.81727,-91.40253,-10.46582,-0.3790369,1.128357,1.784285,19.8472,89.56763,359.8565,,-0.0001237,-5.4319E-05,0.000273472
1.673248,6.38E+13,0.1058813,-0.002923016,-0.001956283,-1.757385,1.698405,-2.647308,-0.7504479,1.552577,2.329813,-1.218502,1.220612,2.881423,19.87628,-91.44983,-10.26941,-0.3793207,1.127156,1.785121,19.82137,89.54915,0.6521199,,0,0,0
1.693249,6.38E+13,0.1058813,-0.002923016,-0.001956283,-1.757385,1.698405,-2.647308,-0.7504479,1.552577,2.329813,-1.218502,1.220612,2.881423,19.87628,-91.44983,-10.26941,-0.3793207,1.127156,1.785121,19.82137,89.54915,0.6521199,,-4.7E-05,0.000148099,0.000325526
1.713249,6.38E+13,0.1059283,-0.003071115,-0.002281809,-1.744598,1.738086,-2.604248,-0.7506449,1.552429,2.32955,-1.219899,1.222101,2.881399,19.78453,-91.78036,-10.00839,-0.3795085,1.12701,1.785256,19.93447,89.15112,0.2073628,,-2.83E-05,0.000309073,0.000516844
1.73325,6.38E+13,0.1059566,-0.003380188,-0.002798653,-1.656891,1.844156,-2.559906,-0.7509903,1.55212,2.329165,-1.220082,1.222679,2.881486,19.86387,-91.72144,-9.820984,-0.3797762,1.126896,1.78512,19.88794,89.22596,0.2653067,,0,0,0
1.753246,6.38E+13,0.1059566,-0.003380188,-0.002798653,-1.656891,1.844156,-2.559906,-0.7509903,1.55212,2.329165,-1.220082,1.222679,2.881486,19.86387,-91.72144,-9.820984,-0.3797762,1.126896,1.78512,19.88794,89.22596,0.2653067,,1.95E-05,0.000077812,0.000564853
1.773247,6.38E+13,0.1059371,-0.003458,-0.003363506,-1.641205,1.936136,-2.576263,-0.7514035,1.552042,2.328779,-1.220195,1.222861,2.881831,19.81903,-91.78629,-9.909668,-0.3804311,1.126425,1.784938,19.94832,89.19468,0.08266161,,0.0001694,-1.8486E-05,0.000561739
1.793247,6.38E+13,0.1057677,-0.003439514,-0.003925245,-1.658783,1.961257,-2.582031,-0.7519205,1.552061,2.328501,-1.220448,1.222989,2.882296,19.8506,-91.7276,-9.89563,-0.3812675,1.125904,1.784707,19.96806,89.27974,0.137056,,0.0003495,-0.000167438,0.000511422
1.813248,6.38E+13,0.1054182,-0.003272076,-0.004436667,-1.707581,1.962109,-2.659332,-0.7525293,1.552228,2.328387,-1.220697,1.223217,2.882958,19.93882,-91.72629,-9.913971,-0.3825757,1.124965,1.784107,20.10749,89.44512,0.2827454,,0,0,0
1.833248,6.38E+13,0.1054182,-0.003272076,-0.004436667,-1.707581,1.962109,-2.659332,-0.7525293,1.552228,2.328387,-1.220697,1.223217,2.882958,19.93882,-91.72629,-9.913971,-0.3825757,1.124965,1.784107,20.10749,89.44512,0.2827454,,0.0006476,-0.000114206,0.000585128
1.853249,6.38E+13,0.1047706,-0.00315787,-0.005021795,-1.805939,1.95782,-2.682251,-0.7534009,1.552342,2.328431,-1.220811,1.223273,2.88343,19.96281,-91.75146,-9.967163,-0.3835469,1.124367,1.783583,20.17306,89.52461,0.3978378,,0.0003832,0.000039725,0.00054191
